0.785398,1,0,0,3.53553,3.53553
0.785398,1,0,0,3.53553,3.53553
0.785398,1,0,0,3.53553,3.53553
0.785398,1,0,0,3.53553,3.53553
0.896201,0.36747,0.620549,0.126037,3.74346,4.03084
0.959134,0.630584,1.35298,0.579919,4.22413,4.67339
1.05272,0.547992,2.65112,1.46982,5.12718,5.81368
1.16823,0.452636,3.71427,2.0437,5.67316,6.644
1.35381,0.391264,4.99695,2.58961,6.07337,7.47237
1.53362,0.555266,6.3192,3.27666,6.50506,8.2732
1.61716,0.692367,7.29799,3.99255,7.06625,8.98717
1.6245,0.841215,8.24458,4.91712,7.9762,9.90992
1.57305,0.949343,8.8442,5.6748,8.83293,10.6748
1.47134,1.06673,9.40137,6.56872,9.89785,11.544
1.37373,1.15201,9.74011,7.2582,10.7191,12.1614
1.24971,1.2446,10.0412,8.03853,11.6192,12.783
1.14944,1.31185,10.2147,8.62236,12.2597,13.185
1.0316,1.38487,10.3586,9.26862,12.9258,13.5592
0.940222,1.43791,10.4336,9.74394,13.3816,13.7824
0.844541,1.49057,10.4831,10.2188,13.8035,13.9571
0.836366,1.47643,10.5205,10.7483,13.8713,14.4594
0.958672,1.35406,10.6263,11.3974,13.4994,15.4895
1.05883,1.23522,10.804,12.0117,13.2535,16.3706
1.11907,1.14889,10.9779,12.4426,13.1605,16.9411
1.1714,1.05516,11.2075,12.8912,13.1518,17.4977
1.20023,0.98707,11.3995,13.2019,13.2102,17.8626
1.22227,0.913148,11.6303,13.5225,13.3379,18.2219
1.23275,0.853829,11.831,13.7655,13.4892,18.4826
1.23645,0.80614,12.0012,13.9507,13.642,18.6738
1.236,0.758798,12.1771,14.1248,13.82,18.8471
1.23394,0.798768,12.455,14.3943,14.1076,19.1133
1.23915,0.856239,12.6758,14.6361,14.3038,19.3636
1.25079,0.913292,12.8799,14.8868,14.4527,19.633
1.2665,0.963959,13.0478,15.1173,14.5459,19.8876
1.28655,1.01317,13.198,15.3466,14.6002,20.146
1.30402,1.04891,13.2988,15.5156,14.6169,20.3387
1.32567,1.08772,13.3998,15.7002,14.6132,20.5507
1.34306,1.11592,13.4675,15.8341,14.5963,20.705
1.36476,1.152,13.5387,15.9871,14.5616,20.8814
1.38252,1.18148,13.5877,16.1022,14.5235,21.0139
1.40341,1.21514,13.6366,16.2278,14.4696,21.1579
1.41988,1.24168,13.6694,16.3203,14.4211,21.2635
1.43881,1.2721,13.7017,16.4204,14.3598,21.3769
1.4535,1.29627,13.7233,16.4937,14.3084,21.4594
1.46997,1.32389,13.7441,16.572,14.2473,21.5466
