xn: -1.49437919008
yn: -4.90736587807
xbd: 1.20330333162
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.484030444
yn: -4.96733262255
xbd: 1.21706318453
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.46677562227
yn: -5.02639751523
xbd: 1.23067305504
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.44256332559
yn: -5.08369883991
xbd: 1.24413457796
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.41145663083
yn: -5.13833692953
xbd: 1.25744937028
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.3736434922
yn: -5.18938933745
xbd: 1.27061903136
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.32944527566
yn: -5.23592835107
xbd: 1.28364514314
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.27932294311
yn: -5.2770406625
xbd: 1.2965292703
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.22388040852
yn: -5.31184891686
xbd: 1.30927296048
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.16386461068
yn: -5.3395347605
xbd: 1.32187774443
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.10016188876
yn: -5.3593629116
xbd: 1.33434513623
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.0337903094
yn: -5.3707056776
xbd: 1.34667663347
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.96588767751
yn: -5.37306725169
xbd: 1.35887371738
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.897695068389
yn: -5.36610703949
xbd: 1.37093785309
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.83053584455
yn: -5.34966120016
xbd: 1.38287048971
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.765790265865
yn: -5.32376153982
xbd: 1.39467306059
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.704865962716
yn: -5.28865087363
xbd: 1.40634698345
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.649164715402
yn: -5.24479397988
xbd: 1.41789366055
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.604109837708
yn: -5.19748490974
xbd: 1.30661243245
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.569354489762
yn: -5.14878829112
xbd: 1.19654416974
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.544221585989
yn: -5.10056036402
xbd: 1.08767565109
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.527761264965
yn: -5.05440814361
xbd: 0.979993799297
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.518810829963
yn: -5.01166083031
xbd: 0.873485679686
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.516055026669
yn: -4.97335290122
xbd: 0.76813849858
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.51808479447
yn: -4.94021803243
xbd: 0.663939601747
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.523452917097
yn: -4.91269278395
xbd: 0.56087647289
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.53258053609
yn: -4.88508036386
xbd: 0.581638778556
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.545427855226
yn: -4.85785018684
xbd: 0.60217477509
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.561892534082
yn: -4.83143732458
xbd: 0.622486929262
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.581820281441
yn: -4.80623514064
xbd: 0.642577680953
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.605015613623
yn: -4.78259037953
xbd: 0.662449443451
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.631252334876
yn: -4.76080044644
xbd: 0.682104603738
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.660283401893
yn: -4.74111257075
xbd: 0.701545522777
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.691849931863
yn: -4.72372452847
xbd: 0.720774535799
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.725689199562
yn: -4.7087866005
xbd: 0.739793952579
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.761541542273
yn: -4.69640446017
xbd: 0.758606057716
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.799156151
yn: -4.68664271034
xbd: 0.777213110908
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.838295773055
yn: -4.67952882298
xbd: 0.795617347219
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.878740385476
yn: -4.67505727022
xbd: 0.813820977355
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.920289922414
yn: -4.67319367222
xbd: 0.831826187922
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.962766154055
yn: -4.67387882229
xbd: 0.849635141694
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.00599255348
yn: -4.67731170786
xbd: 0.867249977869
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.0497607535
yn: -4.68371167889
xbd: 0.884672812331
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.09382804479
yn: -4.69328553592
xbd: 0.901905737897
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.1379166541
yn: -4.7062227332
xbd: 0.918950824574
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.18171362881
yn: -4.72269016946
xbd: 0.935810119806
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.22487142694
yn: -4.74282662244
xbd: 0.952485648721
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.26700931087
yn: -4.76673690268
xbd: 0.96897941437
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.3077156387
yn: -4.79448582294
xbd: 0.985293397974
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.34655113901
yn: -4.82609210111
xbd: 1.00142955916
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.38305324324
yn: -4.86152233657
xbd: 1.01738983618
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.41674153266
yn: -4.90068522114
xbd: 1.03317614619
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.44712433641
yn: -4.94342616659
xbd: 1.04879038541
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.47370649004
yn: -4.98952254834
xbd: 1.06423442943
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.49599823356
yn: -5.03867978068
xbd: 1.07951013337
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.51352519152
yn: -5.09052844942
xbd: 1.09461933214
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.52583933796
yn: -5.14462273367
xbd: 1.10956384064
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.53253080453
yn: -5.2004403476
xbd: 1.124345454
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.53324034376
yn: -5.25738422461
xbd: 1.13896594777
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.52767221068
yn: -5.31478614928
xbd: 1.15342707816
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.51560717739
yn: -5.37191251581
xbd: 1.16773058223
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.49691534788
yn: -5.42797235509
xbd: 1.1818781781
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.47156839667
yn: -5.48212772477
xbd: 1.19587156518
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.43965081625
yn: -5.53350649893
xbd: 1.20971242434
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.40136972861
yn: -5.58121752512
xbd: 1.22340241813
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.35706279538
yn: -5.62436803859
xbd: 1.236943191
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.30720375466
yn: -5.66208313703
xbd: 1.25033636944
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.25240511998
yn: -5.69352702649
xbd: 1.26358356223
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.19341760245
yn: -5.71792565214
xbd: 1.27668636062
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.13112586107
yn: -5.7345902299
xbd: 1.28964633851
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.06654025119
yn: -5.7429410999
xbd: 1.30246505264
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -1.00078432641
yn: -5.74253123383
xbd: 1.31514404279
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.935077956386
yn: -5.73306865117
xbd: 1.32768483194
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.87071604955
yn: -5.71443693693
xbd: 1.34008892649
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.809043015221
yn: -5.68671301232
xbd: 1.35235781641
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.751423259741
yn: -5.65018129352
xbd: 1.36449297544
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.699208183112
yn: -5.60534338642
xbd: 1.37649586122
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.657568151693
yn: -5.55768960364
xbd: 1.26566586914
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.626049519174
yn: -5.50923684634
xbd: 1.15604392397
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.603881980759
yn: -5.46177788572
xbd: 1.047616858
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.59003789868
yn: -5.4168436173
xbd: 0.940371647048
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.583293489089
yn: -5.37567767249
xbd: 0.834295408897
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.582289761075
yn: -5.33922271779
xbd: 0.729375401742
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.585591383039
yn: -5.30811749901
xbd: 0.625599022664
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.591741952298
yn: -5.28270348308
xbd: 0.522953806119
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.601437211174
yn: -5.25728313389
xbd: 0.544129468853
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.61463980788
yn: -5.23230386451
xbd: 0.565074316863
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.631251949816
yn: -5.20818096901
xbd: 0.585790866029
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.651125550485
yn: -5.18529028406
xbd: 0.60628160481
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.674072594073
yn: -5.16396325199
xbd: 0.626548994538
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.699875273759
yn: -5.14448413562
xbd: 0.646595469717
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.728295563306
yn: -5.1270890892
xbd: 0.666423438318
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.759083977908
yn: -5.11196676971
xbd: 0.68603528206
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.791987365912
yn: -5.09926017261
xbd: 0.705433356706
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.826755646162
yn: -5.0890693914
xbd: 0.724619992338
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.86314746543
yn: -5.08145502526
xbd: 0.743597493642
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.900934797208
yn: -5.07644199125
xbd: 0.762368140182
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.939906537817
yn: -5.07402353229
xbd: 0.780934186674
ybd: 0.0
xbdd: 0.0
ybdd: 0.0
---
xn: -0.979871179717
yn: -5.0741652478
xbd: 0.79929786326
