130732.000,A,5700.9462,N,00959.0937,E,0.01, 1487943570.35
130732.000,A,5700.9462,N,00959.0937,E,0.01, 1487943570.35
130733.000,A,5700.9462,N,00959.0935,E,0.01, 1487943571.33
130734.000,A,5700.9462,N,00959.0935,E,0.01, 1487943572.35
130735.000,A,5700.9462,N,00959.0934,E,0.01, 1487943573.35
130736.000,A,5700.9462,N,00959.0934,E,0.01, 1487943574.35
130737.000,A,5700.9462,N,00959.0934,E,0.01, 1487943575.34
130738.000,A,5700.9462,N,00959.0934,E,0.01, 1487943576.32
130738.000,A,5700.9462,N,00959.0934,E,0.01, 1487943576.32
130739.000,A,5700.9462,N,00959.0934,E,0.03, 1487943577.35
130739.000,A,5700.9462,N,00959.0934,E,0.03, 1487943577.35
130740.000,A,5700.9462,N,00959.0934,E,0.02, 1487943578.34
130740.000,A,5700.9462,N,00959.0934,E,0.02, 1487943578.34
130741.000,A,5700.9463,N,00959.0934,E,0.02, 1487943579.34
130741.000,A,5700.9463,N,00959.0934,E,0.02, 1487943579.35
130742.000,A,5700.9463,N,00959.0934,E,0.00, 1487943580.33
130742.000,A,5700.9463,N,00959.0934,E,0.00, 1487943580.33
130744.000,A,5700.9463,N,00959.0934,E,0.01, 1487943582.35
130744.000,A,5700.9463,N,00959.0934,E,0.01, 1487943582.35
130745.000,A,5700.9463,N,00959.0934,E,0.03, 1487943583.36
130746.000,A,5700.9463,N,00959.0934,E,0.04, 1487943584.34
130746.000,A,5700.9463,N,00959.0934,E,0.04, 1487943584.35
130747.000,A,5700.9463,N,00959.0934,E,0.03, 1487943585.35
130747.000,A,5700.9463,N,00959.0934,E,0.03, 1487943585.35
130748.000,A,5700.9463,N,00959.0934,E,0.01, 1487943586.34
130749.000,A,5700.9463,N,00959.0934,E,0.02, 1487943587.34
130750.000,A,5700.9463,N,00959.0934,E,0.01, 1487943588.33
130751.000,A,5700.9463,N,00959.0934,E,0.02, 1487943589.34
130752.000,A,5700.9463,N,00959.0933,E,0.03, 1487943590.32
130752.000,A,5700.9463,N,00959.0933,E,0.03, 1487943590.32
130753.000,A,5700.9463,N,00959.0933,E,0.02, 1487943591.35
130753.000,A,5700.9463,N,00959.0933,E,0.02, 1487943591.35
130754.000,A,5700.9462,N,00959.0933,E,0.02, 1487943592.39
130755.000,A,5700.9462,N,00959.0933,E,0.01, 1487943593.35
130756.000,A,5700.9462,N,00959.0933,E,0.00, 1487943594.34
130756.000,A,5700.9462,N,00959.0933,E,0.00, 1487943594.35
130757.000,A,5700.9462,N,00959.0933,E,0.02, 1487943595.35
130757.000,A,5700.9462,N,00959.0933,E,0.02, 1487943595.35
130758.000,A,5700.9462,N,00959.0933,E,0.03, 1487943596.34
130758.000,A,5700.9462,N,00959.0933,E,0.03, 1487943596.34
130759.000,A,5700.9463,N,00959.0933,E,0.02, 1487943597.32
130759.000,A,5700.9463,N,00959.0933,E,0.02, 1487943597.32
130800.000,A,5700.9463,N,00959.0933,E,0.02, 1487943598.34
130802.000,A,5700.9463,N,00959.0933,E,0.03, 1487943600.34
130802.000,A,5700.9463,N,00959.0933,E,0.03, 1487943600.34
130803.000,A,5700.9464,N,00959.0933,E,0.03, 1487943601.35
130804.000,A,5700.9466,N,00959.0933,E,0.03, 1487943602.32
130805.000,A,5700.9467,N,00959.0932,E,0.03, 1487943603.33
130806.000,A,5700.9469,N,00959.0932,E,0.03, 1487943604.32
130807.000,A,5700.9471,N,00959.0931,E,0.03, 1487943605.37
130808.000,A,5700.9471,N,00959.0930,E,0.03, 1487943606.33
130809.000,A,5700.9470,N,00959.0930,E,0.02, 1487943607.32
130809.000,A,5700.9470,N,00959.0930,E,0.02, 1487943607.32
130810.000,A,5700.9470,N,00959.0930,E,0.03, 1487943608.32
130810.000,A,5700.9470,N,00959.0930,E,0.03, 1487943608.32
130811.000,A,5700.9470,N,00959.0930,E,0.01, 1487943609.33
130811.000,A,5700.9470,N,00959.0930,E,0.01, 1487943609.33
130812.000,A,5700.9470,N,00959.0930,E,0.00, 1487943610.35
130813.000,A,5700.9470,N,00959.0929,E,0.03, 1487943611.35
130813.000,A,5700.9470,N,00959.0929,E,0.03, 1487943611.35
130815.000,A,5700.9470,N,00959.0929,E,0.01, 1487943613.35
130815.000,A,5700.9470,N,00959.0929,E,0.01, 1487943613.35
130816.000,A,5700.9470,N,00959.0929,E,0.02, 1487943614.34
130816.000,A,5700.9470,N,00959.0929,E,0.02, 1487943614.35
130817.000,A,5700.9471,N,00959.0931,E,0.02, 1487943615.34
130817.000,A,5700.9471,N,00959.0931,E,0.02, 1487943615.34
130819.000,A,5700.9471,N,00959.0934,E,0.02, 1487943617.37
130820.000,A,5700.9472,N,00959.0937,E,0.03, 1487943618.36
130821.000,A,5700.9472,N,00959.0938,E,0.02, 1487943619.36
130821.000,A,5700.9472,N,00959.0938,E,0.02, 1487943619.36
130822.000,A,5700.9474,N,00959.0939,E,0.02, 1487943620.33
130823.000,A,5700.9475,N,00959.0942,E,0.02, 1487943621.32
130824.000,A,5700.9475,N,00959.0942,E,0.02, 1487943622.32
130825.000,A,5700.9475,N,00959.0942,E,0.04, 1487943623.32
130826.000,A,5700.9475,N,00959.0942,E,0.00, 1487943624.29
130826.000,A,5700.9475,N,00959.0942,E,0.00, 1487943624.29
130827.000,A,5700.9475,N,00959.0942,E,0.02, 1487943625.29
130827.000,A,5700.9475,N,00959.0942,E,0.02, 1487943625.3
130828.000,A,5700.9475,N,00959.0942,E,0.00, 1487943626.29
130828.000,A,5700.9475,N,00959.0942,E,0.00, 1487943626.3
130829.000,A,5700.9475,N,00959.0942,E,0.01, 1487943627.31
130829.000,A,5700.9475,N,00959.0942,E,0.01, 1487943627.31
130830.000,A,5700.9474,N,00959.0943,E,0.01, 1487943628.31
130830.000,A,5700.9474,N,00959.0943,E,0.01, 1487943628.31
130831.000,A,5700.9473,N,00959.0945,E,0.01, 1487943629.35
130831.000,A,5700.9473,N,00959.0945,E,0.01, 1487943629.36
130832.000,A,5700.9471,N,00959.0945,E,0.01, 1487943630.33
130832.000,A,5700.9471,N,00959.0945,E,0.01, 1487943630.33
130833.000,A,5700.9470,N,00959.0942,E,0.02, 1487943631.33
130833.000,A,5700.9470,N,00959.0942,E,0.02, 1487943631.34
130834.000,A,5700.9470,N,00959.0942,E,0.02, 1487943632.34
130835.000,A,5700.9470,N,00959.0941,E,0.01, 1487943633.34
130836.000,A,5700.9469,N,00959.0940,E,0.01, 1487943634.34
130836.000,A,5700.9469,N,00959.0940,E,0.01, 1487943634.34
130837.000,A,5700.9467,N,00959.0939,E,0.01, 1487943635.35
130837.000,A,5700.9467,N,00959.0939,E,0.01, 1487943635.35
130838.000,A,5700.9467,N,00959.0939,E,0.02, 1487943636.36
130839.000,A,5700.9467,N,00959.0938,E,0.01, 1487943637.34
130840.000,A,5700.9466,N,00959.0938,E,0.01, 1487943638.36
130842.000,A,5700.9467,N,00959.0938,E,0.01, 1487943640.36
130843.000,A,5700.9467,N,00959.0940,E,0.01, 1487943641.35
130844.000,A,5700.9468,N,00959.0942,E,0.02, 1487943642.33
130844.000,A,5700.9468,N,00959.0942,E,0.02, 1487943642.33
130845.000,A,5700.9468,N,00959.0943,E,0.02, 1487943643.37
130846.000,A,5700.9468,N,00959.0943,E,0.01, 1487943644.35
130846.000,A,5700.9468,N,00959.0943,E,0.01, 1487943644.35
130847.000,A,5700.9468,N,00959.0943,E,0.01, 1487943645.35
130847.000,A,5700.9468,N,00959.0943,E,0.01, 1487943645.35
130848.000,A,5700.9468,N,00959.0943,E,0.02, 1487943646.32
130848.000,A,5700.9468,N,00959.0943,E,0.02, 1487943646.33
130849.000,A,5700.9468,N,00959.0943,E,0.01, 1487943647.35
130849.000,A,5700.9468,N,00959.0943,E,0.01, 1487943647.35
130851.000,A,5700.9468,N,00959.0943,E,0.01, 1487943649.33
130852.000,A,5700.9468,N,00959.0943,E,0.02, 1487943650.33
130853.000,A,5700.9468,N,00959.0943,E,0.01, 1487943651.32
130853.000,A,5700.9468,N,00959.0943,E,0.01, 1487943651.32
130854.000,A,5700.9468,N,00959.0942,E,0.02, 1487943652.37
130854.000,A,5700.9468,N,00959.0942,E,0.02, 1487943652.37
130855.000,A,5700.9468,N,00959.0942,E,0.00, 1487943653.35
130856.000,A,5700.9468,N,00959.0942,E,0.01, 1487943654.35
130856.000,A,5700.9468,N,00959.0942,E,0.01, 1487943654.35
130857.000,A,5700.9468,N,00959.0942,E,0.01, 1487943655.36
130858.000,A,5700.9468,N,00959.0942,E,0.02, 1487943656.34
130900.000,A,5700.9468,N,00959.0942,E,0.02, 1487943658.4
130901.000,A,5700.9468,N,00959.0942,E,0.02, 1487943659.36
130904.000,A,5700.9468,N,00959.0943,E,0.02, 1487943662.36
130904.000,A,5700.9468,N,00959.0943,E,0.02, 1487943662.36
130905.000,A,5700.9468,N,00959.0943,E,0.05, 1487943663.36
130906.000,A,5700.9468,N,00959.0943,E,0.04, 1487943664.36
130909.000,A,5700.9468,N,00959.0943,E,0.01, 1487943667.38
130910.000,A,5700.9468,N,00959.0943,E,0.01, 1487943668.4
130911.000,A,5700.9468,N,00959.0943,E,0.03, 1487943669.41
130912.000,A,5700.9468,N,00959.0943,E,0.02, 1487943670.33
130913.000,A,5700.9468,N,00959.0943,E,0.02, 1487943671.37
130914.000,A,5700.9468,N,00959.0943,E,0.02, 1487943672.43
130915.000,A,5700.9468,N,00959.0943,E,0.03, 1487943673.43
130916.000,A,5700.9468,N,00959.0943,E,0.04, 1487943674.35
130917.000,A,5700.9468,N,00959.0943,E,0.01, 1487943675.39
130919.000,A,5700.9468,N,00959.0943,E,0.00, 1487943677.37
130923.000,A,5700.9468,N,00959.0943,E,0.00, 1487943681.4
130923.000,A,5700.9468,N,00959.0943,E,0.00, 1487943681.4
130926.000,A,5700.9468,N,00959.0943,E,0.01, 1487943684.33
130927.000,A,5700.9468,N,00959.0943,E,0.00, 1487943685.38
130928.000,A,5700.9468,N,00959.0943,E,0.00, 1487943686.33
130929.000,A,5700.9468,N,00959.0943,E,0.01, 1487943687.39
130930.000,A,5700.9468,N,00959.0943,E,0.01, 1487943688.42
130931.000,A,5700.9468,N,00959.0943,E,0.01, 1487943689.36
130932.000,A,5700.9468,N,00959.0943,E,0.02, 1487943690.37
130933.000,A,5700.9468,N,00959.0943,E,0.00, 1487943691.41
130934.000,A,5700.9468,N,00959.0943,E,0.02, 1487943692.33
130934.000,A,5700.9468,N,00959.0943,E,0.02, 1487943692.33
130941.000,A,5700.9469,N,00959.0945,E,0.03, 1487943699.35
130942.000,A,5700.9469,N,00959.0947,E,0.02, 1487943700.35
130942.000,A,5700.9469,N,00959.0947,E,0.02, 1487943700.35
130944.000,A,5700.9471,N,00959.0952,E,0.03, 1487943702.42
130945.000,A,5700.9471,N,00959.0954,E,0.02, 1487943703.46
130946.000,A,5700.9471,N,00959.0955,E,0.02, 1487943704.41
130947.000,A,5700.9472,N,00959.0956,E,0.01, 1487943705.43
130948.000,A,5700.9473,N,00959.0958,E,0.01, 1487943706.43
130949.000,A,5700.9473,N,00959.0958,E,0.04, 1487943707.37
130950.000,A,5700.9473,N,00959.0958,E,0.02, 1487943708.34
130953.000,A,5700.9473,N,00959.0958,E,0.03, 1487943711.33
130955.000,A,5700.9473,N,00959.0958,E,0.01, 1487943713.35
130955.000,A,5700.9473,N,00959.0958,E,0.01, 1487943713.36
130957.000,A,5700.9473,N,00959.0958,E,0.01, 1487943715.4
130958.000,A,5700.9473,N,00959.0958,E,0.01, 1487943716.36
130959.000,A,5700.9473,N,00959.0958,E,0.01, 1487943717.33
131000.000,A,5700.9473,N,00959.0958,E,0.01, 1487943718.35
131001.000,A,5700.9473,N,00959.0958,E,0.02, 1487943719.45
131002.000,A,5700.9473,N,00959.0958,E,0.01, 1487943720.36
131003.000,A,5700.9473,N,00959.0958,E,0.01, 1487943721.36
131004.000,A,5700.9473,N,00959.0958,E,0.01, 1487943722.37
131005.000,A,5700.9473,N,00959.0958,E,0.01, 1487943723.33
131006.000,A,5700.9473,N,00959.0958,E,0.01, 1487943724.34
131006.000,A,5700.9473,N,00959.0958,E,0.01, 1487943724.34
131007.000,A,5700.9474,N,00959.0959,E,0.01, 1487943725.46
131011.000,A,5700.9472,N,00959.0967,E,0.04, 1487943729.34
131011.000,A,5700.9472,N,00959.0967,E,0.04, 1487943729.34
131017.000,A,5700.9469,N,00959.0968,E,0.02, 1487943735.47
131018.000,A,5700.9468,N,00959.0968,E,0.02, 1487943736.43
131019.000,A,5700.9467,N,00959.0968,E,0.02, 1487943737.37
131020.000,A,5700.9467,N,00959.0968,E,0.02, 1487943738.35
131020.000,A,5700.9467,N,00959.0968,E,0.02, 1487943738.35
131021.000,A,5700.9466,N,00959.0968,E,0.02, 1487943739.32
131021.000,A,5700.9466,N,00959.0968,E,0.02, 1487943739.32
131022.000,A,5700.9466,N,00959.0969,E,0.02, 1487943740.35
131023.000,A,5700.9465,N,00959.0969,E,0.02, 1487943741.34
131024.000,A,5700.9465,N,00959.0969,E,0.01, 1487943742.36
131025.000,A,5700.9467,N,00959.0966,E,0.01, 1487943743.49
131026.000,A,5700.9470,N,00959.0963,E,0.01, 1487943744.42
131027.000,A,5700.9472,N,00959.0962,E,0.02, 1487943745.45
131028.000,A,5700.9476,N,00959.0959,E,0.03, 1487943746.39
131029.000,A,5700.9478,N,00959.0960,E,0.04, 1487943747.37
131029.000,A,5700.9478,N,00959.0960,E,0.04, 1487943747.37
131033.000,A,5700.9485,N,00959.0963,E,0.04, 1487943751.34
131034.000,A,5700.9485,N,00959.0964,E,0.04, 1487943752.35
131034.000,A,5700.9485,N,00959.0964,E,0.04, 1487943752.35
131035.000,A,5700.9485,N,00959.0964,E,0.03, 1487943753.36
131036.000,A,5700.9485,N,00959.0964,E,0.02, 1487943754.47
131037.000,A,5700.9485,N,00959.0964,E,0.02, 1487943755.46
131038.000,A,5700.9484,N,00959.0964,E,0.02, 1487943756.38
131039.000,A,5700.9483,N,00959.0963,E,0.01, 1487943757.37
131040.000,A,5700.9482,N,00959.0961,E,0.02, 1487943758.41
131041.000,A,5700.9482,N,00959.0960,E,0.01, 1487943759.37
131042.000,A,5700.9482,N,00959.0959,E,0.01, 1487943760.42
131043.000,A,5700.9482,N,00959.0959,E,0.01, 1487943761.38
131045.000,A,5700.9484,N,00959.0956,E,0.03, 1487943763.37
131045.000,A,5700.9484,N,00959.0956,E,0.03, 1487943763.37
131046.000,A,5700.9485,N,00959.0954,E,0.03, 1487943764.39
131047.000,A,5700.9486,N,00959.0954,E,0.03, 1487943765.42
131047.000,A,5700.9486,N,00959.0954,E,0.03, 1487943765.42
131049.000,A,5700.9487,N,00959.0952,E,0.02, 1487943767.37
131049.000,A,5700.9487,N,00959.0952,E,0.02, 1487943767.37
131052.000,A,5700.9491,N,00959.0949,E,0.03, 1487943770.38
131053.000,A,5700.9491,N,00959.0949,E,0.01, 1487943771.37
131054.000,A,5700.9491,N,00959.0949,E,0.02, 1487943772.37
131055.000,A,5700.9491,N,00959.0949,E,0.01, 1487943773.39
131056.000,A,5700.9491,N,00959.0949,E,0.02, 1487943774.38
131057.000,A,5700.9491,N,00959.0949,E,0.02, 1487943775.32
131057.000,A,5700.9491,N,00959.0949,E,0.02, 1487943775.32
131058.000,A,5700.9491,N,00959.0949,E,0.02, 1487943776.36
131059.000,A,5700.9491,N,00959.0949,E,0.01, 1487943777.36
131100.000,A,5700.9491,N,00959.0948,E,0.02, 1487943778.42
131101.000,A,5700.9491,N,00959.0948,E,0.01, 1487943779.39
131108.000,A,5700.9490,N,00959.0948,E,0.03, 1487943786.38
131109.000,A,5700.9490,N,00959.0948,E,0.02, 1487943787.41
131110.000,A,5700.9490,N,00959.0948,E,0.03, 1487943788.4
131111.000,A,5700.9490,N,00959.0948,E,0.01, 1487943789.36
131112.000,A,5700.9490,N,00959.0948,E,0.01, 1487943790.37
131113.000,A,5700.9490,N,00959.0948,E,0.02, 1487943791.44
131114.000,A,5700.9490,N,00959.0948,E,0.02, 1487943792.35
131115.000,A,5700.9490,N,00959.0948,E,0.02, 1487943793.33
131115.000,A,5700.9490,N,00959.0948,E,0.02, 1487943793.33
131116.000,A,5700.9490,N,00959.0948,E,0.00, 1487943794.4
131118.000,A,5700.9490,N,00959.0948,E,0.01, 1487943796.39
131119.000,A,5700.9490,N,00959.0948,E,0.04, 1487943797.41
131119.000,A,5700.9490,N,00959.0948,E,0.04, 1487943797.41
131120.000,A,5700.9490,N,00959.0948,E,0.02, 1487943798.4
131121.000,A,5700.9489,N,00959.0948,E,0.02, 1487943799.43
131124.000,A,5700.9488,N,00959.0948,E,0.01, 1487943802.37
131125.000,A,5700.9488,N,00959.0948,E,0.01, 1487943803.46
131126.000,A,5700.9488,N,00959.0948,E,0.02, 1487943804.35
131127.000,A,5700.9488,N,00959.0948,E,0.02, 1487943805.43
131128.000,A,5700.9488,N,00959.0948,E,0.01, 1487943806.42
131129.000,A,5700.9488,N,00959.0948,E,0.01, 1487943807.35
131130.000,A,5700.9488,N,00959.0948,E,0.01, 1487943808.36
131131.000,A,5700.9488,N,00959.0948,E,0.01, 1487943809.39
131132.000,A,5700.9488,N,00959.0948,E,0.01, 1487943810.43
131133.000,A,5700.9487,N,00959.0948,E,0.02, 1487943811.35
131133.000,A,5700.9487,N,00959.0948,E,0.02, 1487943811.35
131134.000,A,5700.9487,N,00959.0948,E,0.02, 1487943812.4
131135.000,A,5700.9487,N,00959.0948,E,0.02, 1487943813.39
131136.000,A,5700.9487,N,00959.0948,E,0.02, 1487943814.41
131137.000,A,5700.9486,N,00959.0948,E,0.02, 1487943815.41
131138.000,A,5700.9485,N,00959.0948,E,0.02, 1487943816.36
131138.000,A,5700.9485,N,00959.0948,E,0.02, 1487943816.37
131139.000,A,5700.9485,N,00959.0948,E,0.02, 1487943817.37
131139.000,A,5700.9485,N,00959.0948,E,0.02, 1487943817.38
131140.000,A,5700.9483,N,00959.0947,E,0.01, 1487943818.45
131144.000,A,5700.9484,N,00959.0943,E,0.01, 1487943822.41
131144.000,A,5700.9484,N,00959.0943,E,0.01, 1487943822.41
131145.000,A,5700.9483,N,00959.0943,E,0.01, 1487943823.39
131146.000,A,5700.9484,N,00959.0942,E,0.01, 1487943824.42
131147.000,A,5700.9484,N,00959.0942,E,0.01, 1487943825.37
131148.000,A,5700.9484,N,00959.0942,E,0.01, 1487943826.38
131149.000,A,5700.9484,N,00959.0942,E,0.00, 1487943827.47
131150.000,A,5700.9484,N,00959.0942,E,0.01, 1487943828.45
131151.000,A,5700.9484,N,00959.0942,E,0.00, 1487943829.41
131152.000,A,5700.9484,N,00959.0942,E,0.01, 1487943830.45
131153.000,A,5700.9484,N,00959.0942,E,0.01, 1487943831.39
131154.000,A,5700.9484,N,00959.0942,E,0.02, 1487943832.41
131155.000,A,5700.9484,N,00959.0942,E,0.03, 1487943833.47
131159.000,A,5700.9475,N,00959.0934,E,0.04, 1487943837.41
131202.000,A,5700.9471,N,00959.0929,E,0.02, 1487943840.4
131203.000,A,5700.9471,N,00959.0929,E,0.03, 1487943841.45
131204.000,A,5700.9471,N,00959.0929,E,0.02, 1487943842.5
131205.000,A,5700.9471,N,00959.0929,E,0.02, 1487943843.38
131206.000,A,5700.9471,N,00959.0929,E,0.01, 1487943844.44
131207.000,A,5700.9471,N,00959.0929,E,0.01, 1487943845.4
131208.000,A,5700.9471,N,00959.0929,E,0.02, 1487943846.36
131208.000,A,5700.9471,N,00959.0929,E,0.02, 1487943846.36
131209.000,A,5700.9471,N,00959.0929,E,0.01, 1487943847.36
131209.000,A,5700.9471,N,00959.0929,E,0.01, 1487943847.36
131210.000,A,5700.9471,N,00959.0929,E,0.03, 1487943848.35
131213.000,A,5700.9471,N,00959.0928,E,0.01, 1487943851.45
131217.000,A,5700.9471,N,00959.0928,E,0.02, 1487943855.42
131218.000,A,5700.9471,N,00959.0928,E,0.02, 1487943856.37
131219.000,A,5700.9471,N,00959.0928,E,0.03, 1487943857.42
131220.000,A,5700.9471,N,00959.0928,E,0.04, 1487943858.37
131221.000,A,5700.9468,N,00959.0927,E,0.04, 1487943859.44
131222.000,A,5700.9467,N,00959.0927,E,0.03, 1487943860.44
131223.000,A,5700.9465,N,00959.0928,E,0.03, 1487943861.49
131224.000,A,5700.9464,N,00959.0927,E,0.02, 1487943862.45
131225.000,A,5700.9464,N,00959.0927,E,0.01, 1487943863.46
131227.000,A,5700.9464,N,00959.0927,E,0.01, 1487943865.36
131227.000,A,5700.9464,N,00959.0927,E,0.01, 1487943865.36
