%time,field.DevID,field.MsgID,field.Data,field.Time
1495895711811783393,10,5,268,1495895711.81
1495895711811835146,10,3,-349,1495895711.81
1495895711868374805,10,5,-343,1495895711.86
1495895711868429281,10,3,268,1495895711.86
1495895711915193328,10,5,268,1495895711.91
1495895711915380572,10,3,-349,1495895711.91
1495895711962483141,10,5,-311,1495895711.96
1495895711962542017,10,3,268,1495895711.96
1495895712011499848,10,5,268,1495895712.01
1495895712011681296,10,3,-349,1495895712.01
1495895712061229148,10,5,268,1495895712.06
1495895712061946837,10,3,-349,1495895712.06
1495895712111360664,10,5,268,1495895712.11
1495895712112004950,10,3,-349,1495895712.11
1495895712162483928,10,5,-349,1495895712.16
1495895712162740246,10,3,268,1495895712.16
1495895712210925982,10,5,268,1495895712.21
1495895712213331524,10,3,-349,1495895712.21
1495895712263800161,10,5,-207,1495895712.26
1495895712264024142,10,3,268,1495895712.26
1495895712312958996,10,5,268,1495895712.31
1495895712313629054,10,3,-349,1495895712.31
1495895712360916561,10,5,-349,1495895712.36
1495895712361074403,10,3,268,1495895712.36
1495895712411304114,10,5,268,1495895712.41
1495895712411968305,10,3,-349,1495895712.41
1495895712461378290,10,5,-162,1495895712.46
1495895712461985700,10,3,268,1495895712.46
1495895712512934636,10,5,268,1495895712.51
1495895712513516622,10,3,-349,1495895712.51
1495895712564030027,10,5,-281,1495895712.56
1495895712564534979,10,3,268,1495895712.56
1495895712613256817,10,5,268,1495895712.61
1495895712613914093,10,3,-349,1495895712.61
1495895712663060636,10,5,-200,1495895712.66
1495895712663723500,10,3,268,1495895712.66
1495895712713616021,10,5,268,1495895712.71
1495895712714221615,10,3,-349,1495895712.71
1495895712760869728,10,5,-349,1495895712.76
1495895712761473016,10,3,268,1495895712.76
1495895712810924624,10,5,268,1495895712.81
1495895712812892194,10,3,-349,1495895712.81
1495895712861649651,10,5,-188,1495895712.86
1495895712862242325,10,3,268,1495895712.86
1495895712913291971,10,5,268,1495895712.91
1495895712913885411,10,3,-349,1495895712.91
1495895712960879308,10,5,-281,1495895712.96
1495895712961622348,10,3,268,1495895712.96
1495895713011037778,10,5,268,1495895713.01
1495895713011412617,10,3,-349,1495895713.01
1495895713062918679,10,5,268,1495895713.06
1495895713063180584,10,3,-349,1495895713.06
1495895713113619962,10,5,268,1495895713.11
1495895713113823410,10,3,-349,1495895713.11
1495895713173928469,10,5,-349,1495895713.16
1495895713174127237,10,3,268,1495895713.16
1495895713213397524,10,5,268,1495895713.21
1495895713214024209,10,3,-349,1495895713.21
1495895713265353641,10,5,-349,1495895713.26
1495895713265446809,10,3,268,1495895713.26
1495895713314963930,10,5,268,1495895713.31
1495895713315177156,10,3,-349,1495895713.31
1495895713363224048,10,5,-349,1495895713.36
1495895713363362403,10,3,268,1495895713.36
1495895713412457055,10,5,268,1495895713.41
1495895713412644509,10,3,-349,1495895713.41
1495895713462462926,10,5,-343,1495895713.46
1495895713462659320,10,3,268,1495895713.46
1495895713512544154,10,5,268,1495895713.51
1495895713512739430,10,3,-349,1495895713.51
1495895713562464186,10,5,-288,1495895713.56
1495895713562663513,10,3,268,1495895713.56
1495895713612320874,10,5,268,1495895713.61
1495895713613412633,10,3,-349,1495895713.61
1495895713667842674,10,5,-286,1495895713.66
1495895713669070972,10,3,268,1495895713.66
1495895713712913975,10,5,268,1495895713.71
1495895713713511678,10,3,-349,1495895713.71
1495895713761113748,10,5,-349,1495895713.76
1495895713761816771,10,3,268,1495895713.76
1495895713811138269,10,5,268,1495895713.81
