%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.phi,field.theta,field.psi,field.u,field.v,field.p,field.q,field.r
1495475528782779365,1,0,,-37.7637634277,-53.0098304749,0.0293441656977,-0.0217691008002,0.0526816397905,-0.299240499735,-0.0118164150044,0.0991661325097,-0.066754437983,-0.447727203369
1495475528884639387,2,0,,-37.8091468811,-53.0103340149,0.0270386617631,-0.0222484823316,0.0777714252472,-0.453719317913,-0.0114743299782,-0.0230550356209,-0.00479381717741,-0.669382929802
1495475528982479553,3,0,,-34.6371154785,-59.7024803162,0.0228736381978,-0.0212643835694,0.103111810982,-0.538680374622,-0.0140351234004,-0.0416502505541,0.00984099786729,-0.881717324257
1495475529080947799,4,0,,-34.706111908,-59.7037506104,0.021675137803,-0.0206910800189,0.134183809161,-0.689909934998,-0.0165489558131,-0.0119849992916,0.00573302945122,-1.08666479588
1495475529184082146,5,0,,-30.3165302277,-68.9912109375,0.022550040856,-0.0205343961716,0.165543332696,-0.71321105957,-0.0173538699746,0.00874902959913,0.00156684860121,-1.28668189049
1495475529286760074,6,0,,-25.7024669647,-78.7423706055,0.0237078983337,-0.0205580759794,0.200040742755,-0.730207979679,-0.0162053462118,0.0115785822272,-0.000236812760704,-1.48251676559
1495475529358711887,7,0,,-20.9855232239,-88.6991424561,0.0247153304517,-0.0205876603723,0.230376020074,-0.744621217251,-0.0150854066014,0.0100743211806,-0.000295829784591,-1.67403173447
1495475529378865713,8,0,,-21.0744915009,-88.7046432495,0.0255313161761,-0.0205899327993,0.264110475779,-0.89123916626,-0.0155415507033,0.00815985631198,-2.27381988225e-05,-1.8611702919
1495475529416539499,9,0,,-21.1776790619,-88.7123794556,0.0259729903191,-0.0205188114196,0.299982041121,-1.03465306759,-0.0156167401001,0.00441673258319,0.000711213855539,-2.04385018349
1495475529486691787,10,0,,-21.2946987152,-88.7230529785,0.0263788234442,-0.0204182676971,0.337033808231,-1.17495942116,-0.0155334863812,0.00405833590776,0.00100545433816,-2.22202706337
1495475529581975972,11,0,,-14.876115799,-102.212043762,0.0269117485732,-0.0203193612397,0.371764451265,-1.01002418995,-0.0120386853814,0.00532924616709,0.000989057356492,-2.39590263367
1495475529683062775,12,0,,-14.9903011322,-102.226509094,0.0282018855214,-0.0203649811447,0.409791886806,-1.1509180069,-0.0125151872635,0.0129013787955,-0.000456196430605,-2.56591844559
1495475529781916615,13,0,,-8.68245983124,-115.436302185,0.028958670795,-0.0203432757407,0.452330797911,-0.99860727787,-0.00863132346421,0.00756784435362,0.000217046836042,-2.73232293129
