%time,field.timestamp,field.delx,field.dely,field.longitude,field.latitude
1494938378666970643,123938.60,67.6096057475,-492.02858015,9.97777506667,57.01531488
1494938378863058428,123938.80,67.6706873915,-492.040668884,9.97777486667,57.01531543
1494938379061306962,123939.00,67.7317690348,-492.0608192,9.97777453333,57.01531598
1494938379264709574,123939.20,67.7769324324,-492.075931975,9.97777428333,57.0153163867
1494938379457208564,123939.40,67.8270934185,-492.094067546,9.97777398333,57.0153168383
1494938379660414223,123939.60,67.8785500761,-492.111195341,9.9777737,57.0153173017
1494938379856261405,123939.80,67.9248240498,-492.125300352,9.97777346667,57.0153177183
1494938380065269827,123940.00,67.9760956107,-492.152505135,9.97777301667,57.01531818
1494938380262468646,123940.20,68.0455065696,-492.200870489,9.97777221667,57.015318805
1494938380465288362,123940.40,68.1373141309,-492.260319181,9.97777123333,57.0153196317
1494938380660314210,123940.60,68.2380062951,-492.325813529,9.97777015,57.0153205383
1494938380859859278,123940.80,68.3401792276,-492.389292391,9.9777691,57.0153214583
1494938381064858042,123941.00,68.4499410902,-492.449747707,9.9777681,57.0153224467
1494938381261344830,123941.20,68.5447101858,-492.507180822,9.97776715,57.0153233
1494938381463888045,123941.40,68.6400345695,-492.555544623,9.97776635,57.0153241583
1494938381664941754,123941.60,68.7349887619,-492.602900749,9.97776556667,57.0153250133
1494938381882693048,123941.80,68.8317939131,-492.636148996,9.97776501667,57.015325885
1494938382063188487,123942.00,68.9078683233,-492.663352294,9.97776456667,57.01532657
1494938382257965071,123942.20,68.981536488,-492.687532642,9.97776416667,57.0153272333
1494938382460757409,123942.40,69.0611277213,-492.70566645,9.97776386667,57.01532795
1494938382664610986,123942.60,69.1695939131,-492.724806234,9.97776355,57.0153289267
1494938383262779510,123943.20,69.5488553916,-492.798345527,9.97776233333,57.0153323417
1494938383459141422,123943.40,69.6650956116,-492.816477147,9.97776203333,57.0153333883
1494938383661593004,123943.60,69.7718959413,-492.839647817,9.97776165,57.01533435
1494938383864112124,123943.80,69.8564847624,-492.864835206,9.97776123333,57.0153351117
1494938384056779082,123944.00,69.944775502,-492.889014677,9.97776083333,57.0153359067
1494938384263845777,123944.20,70.0288090365,-492.916217494,9.97776038333,57.0153366633
1494938384460931943,123944.40,70.1067344063,-492.93737449,9.97776003333,57.015337365
1494938384662874801,123944.60,70.1785516114,-492.966593429,9.97775955,57.0153380117
1494938384857935081,123944.80,70.2625851466,-492.993796244,9.9777591,57.0153387683
1494938385061804023,123945.00,70.3279239957,-493.019992477,9.97775866667,57.0153393567
1494938385261884215,123945.20,70.3812316129,-493.042158638,9.9777583,57.0153398367
1494938385462144597,123945.40,70.4243589548,-493.069363894,9.97775785,57.015340225
1494938385652201866,123945.60,70.49617616,-493.109667502,9.97775718333,57.0153408717
1494938385864478092,123945.80,70.5746568178,-493.178186239,9.97775605,57.0153415783
1494938386046299817,123946.00,70.6573946808,-493.256781694,9.97775475,57.0153423233
1494938386254144473,123946.20,70.747906572,-493.335376684,9.97775345,57.0153431383
1494938386461920337,123946.40,70.8365675037,-493.4069179,9.97775226667,57.0153439367
1494938386660004884,123946.60,70.9257837227,-493.473420595,9.97775116667,57.01534474
1494938386861614320,123946.80,71.0179614754,-493.542946204,9.97775001667,57.01534557
1494938387065441287,123947.00,71.1029204893,-493.606426059,9.97774896667,57.015346335
1494938387259568906,123947.20,71.1851030649,-493.656806013,9.97774813333,57.015347075
1494938387464705677,123947.40,71.2476654757,-493.705171745,9.97774733333,57.0153476383
1494938387667022745,123947.60,71.3165211479,-493.745475521,9.97774666667,57.0153482583
1494938387864859495,123947.80,71.3639056957,-493.772680515,9.97774621667,57.015348685
1494938388065020982,123948.00,71.4046267914,-493.794847421,9.97774585,57.0153490517
1494938388260452119,123948.20,71.4344272293,-493.810968796,9.97774558333,57.01534932
1494938388463092413,123948.40,71.4198046544,-493.821046643,9.97774541667,57.0153491883
1494938388661172839,123948.60,71.3951868997,-493.806940353,9.97774565,57.0153489667
1494938388864867737,123948.80,71.3217038324,-493.768652249,9.97774628333,57.015348305
1494938389061180270,123949.00,71.2228626263,-493.721296384,9.97774706667,57.015347415
1494938389264831866,123949.20,71.0997738589,-493.64673414,9.9777483,57.0153463067
1494938389468256338,123949.40,70.9761298041,-493.558064164,9.97774976667,57.0153451933
1494938389663087608,123949.60,70.8430458597,-493.483502512,9.977751,57.015343995
1494938389866841661,123949.80,70.7262503516,-493.392816727,9.9777525,57.0153429433
1494938390068374900,123950.00,70.6120461872,-493.293061508,9.97775415,57.015341915
1494938390267262343,123950.20,70.4935848177,-493.202375818,9.97775565,57.0153408483
1494938390459875873,123950.40,70.3773445991,-493.115720781,9.97775708333,57.0153398017
1494938390664842091,123950.60,70.2716548449,-493.011934257,9.9777588,57.01533885
1494938390859185170,123950.80,70.1724434481,-492.911170435,9.97776046667,57.0153379567
1494938391064632176,123951.00,70.0521311183,-492.811415567,9.97776211667,57.0153368733
1494938391266630000,123951.20,69.9553259678,-492.715690084,9.9777637,57.0153360017
1494938391460592863,123951.40,69.8759198319,-492.631048233,9.9777651,57.0153352867
1494938391664799767,123951.60,69.8072492558,-492.561521203,9.97776625,57.0153346683
1494938391866906683,123951.80,69.7433911742,-492.527263297,9.97776681667,57.0153340933
1494938392062939014,123952.00,69.7043359399,-492.516180953,9.977767,57.0153337417
1494938392263256387,123952.20,69.6737951186,-492.529282842,9.97776678333,57.0153334667
1494938392466786179,123952.40,69.6593576383,-492.54641456,9.9777665,57.0153333367
1494938392664843208,123952.60,69.6423288172,-492.56858492,9.97776613333,57.0153331833
1494938392852307829,123952.80,69.6162302963,-492.588740427,9.9777658,57.0153329483
1494938393064086995,123953.00,69.5958697481,-492.602849406,9.97776556667,57.015332765
1494938393266339530,123953.20,69.5803216944,-492.617965796,9.97776531667,57.015332625
1494938393461222133,123953.40,69.567364981,-492.631066637,9.9777651,57.0153325083
1494938393664852358,123953.60,69.5401558861,-492.641145234,9.97776493333,57.0153322633
1494938393860542466,123953.80,69.5144275573,-492.652231442,9.97776475,57.0153320317
1494938394065040748,123954.00,69.5016559405,-492.651224506,9.97776476667,57.0153319167
1494938394256459782,123954.20,69.4779636666,-492.653241314,9.97776473333,57.0153317033
1494938394461216756,123954.40,69.4609348441,-492.663319305,9.97776456667,57.01533155
1494938394662198249,123954.60,69.4616752275,-492.687504001,9.97776416667,57.0153315567
1494938394865284689,123954.80,69.4766679959,-492.709672453,9.9777638,57.0153316917
1494938395060755286,123955.00,69.4837016386,-492.723779798,9.97776356667,57.015331755
1494938395254755515,123955.20,69.4868482689,-492.743933561,9.97776323333,57.0153317833
1494938395464063417,123955.40,69.487403557,-492.761064385,9.97776295,57.0153317883
1494938395664780840,123955.60,69.4975838307,-492.776179241,9.9777627,57.01533188
1494938395862344092,123955.80,69.5007304611,-492.796333003,9.97776236667,57.0153319083
1494938396065328424,123956.00,69.515353036,-492.844701612,9.97776156667,57.01533204
1494938396259349465,123956.20,69.5532976935,-492.905161198,9.97776056667,57.0153323817
1494938396462682235,123956.40,69.6060500232,-492.980735363,9.97775931667,57.0153328567
1494938396663793704,123956.60,69.6597278303,-493.039178614,9.97775835,57.01533334
1494938396864720092,123956.80,69.7026700777,-493.110722573,9.97775716667,57.0153337267
1494938397061565655,123957.00,69.7422805987,-493.175212847,9.9777561,57.0153340833
1494938397264271460,123957.20,69.787999283,-493.235671966,9.9777551,57.015334495
1494938397460448711,123957.40,69.8316819131,-493.285046534,9.97775428333,57.0153348883
1494938397662686021,123957.60,69.8677756109,-493.333413857,9.97775348333,57.0153352133
1494938398257450970,123958.20,69.7456123237,-493.367682868,9.97775291667,57.0153341133
1494938398464790255,123958.40,70.0530565992,-493.472465039,9.97775118333,57.0153368817
1494938398661535665,123958.60,70.1269098585,-493.522845498,9.97775035,57.0153375467
1494938398862792403,123958.80,70.2285275029,-493.572216601,9.97774953333,57.0153384617
1494938399064768716,123959.00,70.3356980232,-493.627633555,9.97774861667,57.0153394267
1494938399263553142,123959.20,70.4236185714,-493.690105539,9.97774758333,57.0153402183
1494938399461327315,123959.40,70.5235703516,-493.745522921,9.97774666667,57.0153411183
1494938399664688720,123959.60,70.6039019683,-493.788849107,9.97774595,57.0153418417
1494938399860339647,123959.80,70.6555437227,-493.835200099,9.97774518333,57.0153423067
1494938400063964913,124000.00,70.7049643247,-493.879535828,9.97774445,57.0153427517
1494938400265432920,124000.20,70.7616036675,-493.918832639,9.9777438,57.0153432617
1494938400461909651,124000.40,70.8099136948,-493.959137644,9.97774313333,57.0153436967
1494938400662126872,124000.60,70.8463775847,-493.999443358,9.97774246667,57.015344025
1494938400857066885,124000.80,70.8789544623,-494.035718514,9.97774186667,57.0153443183
1494938401062574442,124001.00,70.9189351746,-494.06695474,9.97774135,57.0153446783
1494938401261563923,124001.20,70.9479952291,-494.100207014,9.9777408,57.01534494
1494938401465026039,124001.40,70.9676153932,-494.133459853,9.97774025,57.0153451167
1494938401661874954,124001.60,70.9994518867,-494.160665776,9.9777398,57.0153454033
1494938401863681762,124001.80,71.0294374213,-494.182833323,9.97773943333,57.0153456733
1494938402055336860,124002.00,71.0448003803,-494.212055627,9.97773895,57.0153458117
1494938402261701650,124002.20,71.0536849826,-494.234224436,9.97773858333,57.0153458917
1494938402462808578,124002.40,71.0794133107,-494.256392238,9.97773821667,57.0153461233
1494938402661123881,124002.60,71.0908892566,-494.269491616,9.977738,57.0153462267
1494938402860728104,124002.80,71.0866320508,-494.275538055,9.9777379,57.0153461883
1494938403078538763,124003.00,71.0914445447,-494.284607043,9.97773775,57.0153462317
1494938403263738362,124003.20,71.0947762704,-494.292668422,9.97773761667,57.0153462617
