%time,field.xn,field.yn,field.xbd,field.ybd,field.xbdd,field.ybdd
1495620692302911742,4.64231208144e-05,1.25826663816e-06,0.000369531167839,0.0,0.0,0.0
1495620692353882959,6.93478734734e-05,2.70751783528e-06,0.00045941032357,0.0,0.0,0.0
1495620692402669610,9.66561776656e-05,5.12941884473e-06,0.000548309796503,0.0,0.0,0.0
1495620692453982560,0.000238322979999,2.19004952655e-05,0.00285312123034,0.0,0.0,0.0
1495620692504205636,0.00700700415895,0.00102932758855,0.136864830034,0.0,0.0,0.0
1495620692553265436,0.0185078735384,0.00310755731166,0.23374262364,0.0,0.0,0.0
1495620692602751617,0.0350998339432,0.00665661240421,0.339345807178,0.0,0.0,0.0
1495620692653042161,0.0564667284168,0.0119685421666,0.440345672057,0.0,0.0,0.0
1495620692703761320,0.0824726850328,0.0193783960802,0.540820012402,0.0,0.0,0.0
1495620692752245418,0.112932959273,0.0292175615022,0.640199182437,0.0,0.0,0.0
1495620692803655168,0.147641249202,0.0418180461774,0.738495119519,0.0,0.0,0.0
1495620692853957933,0.186395583279,0.057520750666,0.836295004879,0.0,0.0,0.0
1495620692905349455,0.228942912301,0.0766540196139,0.93302887149,0.0,0.0,0.0
1495620692953373229,0.275032153947,0.099552583081,1.02928371295,0.0,0.0,0.0
1495620693004144071,0.324206756659,0.126453681204,1.12103713267,0.0,0.0,0.0
1495620693052739287,0.376219055966,0.157699110263,1.2135165621,0.0,0.0,0.0
1495620693103724891,0.430742342428,0.193594100423,1.30556333975,0.0,0.0,0.0
1495620693153636475,0.4874467884,0.234446533238,1.3977575555,0.0,0.0,0.0
1495620693203636409,0.545950906198,0.280532966948,1.4895222283,0.0,0.0,0.0
1495620693254043796,0.605846899184,0.332110888574,1.58086204015,0.0,0.0,0.0
1495620693303632086,0.666701391941,0.389415907471,1.67178162205,0.0,0.0,0.0
1495620693353264724,0.728098407681,0.452698412483,1.76343630248,0.0,0.0,0.0
1495620693403027127,0.789534941498,0.522122433408,1.8540919469,0.0,0.0,0.0
1495620693452983550,0.85052666417,0.597863432283,1.94491019278,0.0,0.0,0.0
1495620693504236506,0.910294586355,0.679730639652,2.02725865787,0.0,0.0,0.0
1495620693553948205,0.968411025229,0.767944159689,2.11273714264,0.0,0.0,0.0
1495620693604323395,1.0243389354,0.86257426192,2.19843465992,0.0,0.0,0.0
1495620693653381310,1.07751027645,0.963628016916,2.28377344825,0.0,0.0,0.0
1495620693703512126,1.1268063151,1.06967191443,2.33883797013,0.0,0.0,0.0
1495620693754428377,1.1699816234,1.17487240435,2.27431311177,0.0,0.0,0.0
1495620693803454095,1.20769564718,1.27894699533,2.21394381833,0.0,0.0,0.0
1495620693853319095,1.2405061925,1.38147928894,2.1530818022,0.0,0.0,0.0
1495620693904327048,1.26895813253,1.4821214697,2.09173243405,0.0,0.0,0.0
1495620693953278175,1.29358556117,1.58061297078,2.03047640003,0.0,0.0,0.0
1495620694003798077,1.3148054836,1.67641135125,1.96240819487,0.0,0.0,0.0
1495620694054433776,1.33311873501,1.76943753453,1.89623268113,0.0,0.0,0.0
1495620694103415703,1.34896100141,1.85950752909,1.82905235851,0.0,0.0,0.0
1495620694153291319,1.36274682888,1.94652371042,1.76202892741,0.0,0.0,0.0
1495620694204418701,1.37485120001,2.03038390705,1.69458530373,0.0,0.0,0.0
1495620694253838533,1.38560933068,2.11097657309,1.62615069357,0.0,0.0,0.0
1495620694304376873,1.39533050461,2.18826192609,1.55788664666,0.0,0.0,0.0
1495620694354891746,1.40427582543,2.26212549085,1.48806518189,0.0,0.0,0.0
1495620694403200892,1.41268336701,2.33254685217,1.4184293971,0.0,0.0,0.0
1495620694453534179,1.4207442683,2.3994253689,1.34725114638,0.0,0.0,0.0
1495620694503239661,1.42860421801,2.46260818121,1.27339649464,0.0,0.0,0.0
1495620694555147938,1.43638849487,2.52206054292,1.19919611062,0.0,0.0,0.0
1495620694602509687,1.44418926174,2.57774952973,1.1246537628,0.0,0.0,0.0
1495620694653711659,1.45205602645,2.62958712726,1.0486224306,0.0,0.0,0.0
1495620694704452120,1.46013323931,2.67840141711,0.989560763458,0.0,0.0,0.0
1495620694755276740,1.46899905606,2.72793286862,1.00637317024,0.0,0.0,0.0
1495620694804153416,1.47846363178,2.77708686738,1.00113811005,0.0,0.0,0.0
1495620694853373013,1.48857553211,2.82617055819,1.00228922594,0.0,0.0,0.0
1495620694902821061,1.4993014207,2.87506421809,1.00112629869,0.0,0.0,0.0
1495620694952609515,1.51064016292,2.92381942372,1.00112679534,0.0,0.0,0.0
1495620695003056991,1.52258188478,2.97246010452,1.00170266056,0.0,0.0,0.0
1495620695054719148,1.53509442012,3.02092707377,1.00112150087,0.0,0.0,0.0
1495620695103802205,1.54817395611,3.06927394607,1.00169742381,0.0,0.0,0.0
1495620695152747675,1.56178593291,3.11744342612,1.0011163212,0.0,0.0,0.0
1495620695203561748,1.57591792257,3.16546294944,1.0011169266,0.0,0.0,0.0
1495620695255134298,1.59055015145,3.21333244524,1.0011175254,0.0,0.0,0.0
1495620695303665819,1.60565376681,3.26102516227,1.00054274369,0.0,0.0,0.0
1495620695353933035,1.62121666877,3.30857034965,1.00054960108,0.0,0.0,0.0
1495620695404485413,1.63721853889,3.35596995772,1.00055638373,0.0,0.0,0.0
1495620695453817106,1.65363941701,3.40322639661,1.00056309245,0.0,0.0,0.0
1495620695503551363,1.6704607971,3.45036213707,1.00094692298,0.0,0.0,0.0
1495620695553480617,1.68764777196,3.49734835679,1.00061919796,0.0,0.0,0.0
1495620695605156113,1.70518614081,3.54421091208,1.00073842134,0.0,0.0,0.0
1495620695653680999,1.72304615338,3.59093440961,1.00041296899,0.0,0.0,0.0
1495620695703172418,1.74121471692,3.63754531193,1.00053444026,0.0,0.0,0.0
1495620695753513038,1.75967012005,3.68404274977,1.00052258969,0.0,0.0,0.0
1495620695803624298,1.77839473424,3.73043891542,1.0006428661,0.0,0.0,0.0
1495620695853505711,1.79735763141,3.77670742345,1.00007325817,0.0,0.0,0.0
1495620695903370712,1.8165516183,3.82288119361,1.00008523296,0.0,0.0,0.0
1495620695953612087,1.83596024702,3.8689657956,1.00009707722,0.0,0.0,0.0
1495620696003061811,1.85557899706,3.91500657778,1.00092936351,0.0,0.0,0.0
1495620696053186062,1.87536586926,3.9609575271,1.00060182989,0.0,0.0,0.0
1495620696104253100,1.89530052213,4.00681970118,1.00014586858,0.0,0.0,0.0
1495620696154104970,1.91538595283,4.05264703891,1.00071362744,0.0,0.0,0.0
1495620696204209037,1.93558316103,4.09839302309,1.00012444974,0.0,0.0,0.0
1495620696254139409,1.95588952621,4.14409128249,1.00013586654,0.0,0.0,0.0
1495620696303889660,1.9762796164,4.18972135596,0.999571784908,0.0,0.0,0.0
1495620696353584108,1.99676499019,4.23534122583,1.00016459975,0.0,0.0,0.0
1495620696403793566,2.01731022635,4.28090321323,0.999600204921,0.0,0.0,0.0
1495620696453635169,2.03792891833,4.32646452559,1.00019270998,0.0,0.0,0.0
1495620696503551363,2.05859547334,4.37201094877,1.00031658208,0.0,0.0,0.0
1495620696554368160,2.07928115349,4.41751760153,0.999750530643,0.0,0.0,0.0
1495620696602643783,2.09998596384,4.46301640461,0.999766023162,0.0,0.0,0.0
1495620696653775843,2.12069825646,4.50851264388,0.999781346812,0.0,0.0,0.0
1495620696703941720,2.14140790067,4.5540109214,0.999796503434,0.0,0.0,0.0
1495620696753829977,2.16210640694,4.59951509045,0.999811494849,0.0,0.0,0.0
1495620696803736254,2.18278552764,4.64502888679,0.999826322858,0.0,0.0,0.0
1495620696853290810,2.20343848594,4.69055536614,0.999840989242,0.0,0.0,0.0
1495620696903395366,2.22405872442,4.7360974708,0.999855495762,0.0,0.0,0.0
1495620696954037490,2.24464113595,4.78165747079,0.999869844161,0.0,0.0,0.0
1495620697004511436,2.26517391108,4.82724064048,0.999884036162,0.0,0.0,0.0
1495620697055022748,2.28564877892,4.87285061944,0.99989807347,0.0,0.0,0.0
1495620697103067545,2.30605798768,4.91849077726,0.999911957772,0.0,0.0,0.0
1495620697154131580,2.32640625513,4.96419038298,1.00050106473,0.0,0.0,0.0
