%time,field.xn,field.yn,field.xbd,field.ybd,field.xbdd,field.ybdd
1495619588504384192,0.0751164594303,0.0,0.597656676057,0.0,0.0,0.0
1495619588554064602,0.112267540425,0.0,0.743021619899,0.0,0.0,0.0
1495619588604547139,0.156607644718,0.0,0.886802085854,0.0,0.0,0.0
1495619588654378615,0.208058411954,0.0,1.02901534473,0.0,0.0,0.0
1495619588704207717,0.266542335908,0.0,1.16967847908,0.0,0.0,0.0
1495619588755483162,0.331982755172,0.0,1.30880838527,0.0,0.0,0.0
1495619588804930861,0.404303843946,0.0,1.44642177548,0.0,0.0,0.0
1495619588854460902,0.483430602933,0.0,1.58253517974,0.0,0.0,0.0
1495619588905698074,0.569288850328,0.0,1.71716494789,0.0,0.0,0.0
1495619588955870725,0.661805212907,0.0,1.85032725157,0.0,0.0,0.0
1495619589003689516,0.760907117214,0.0,1.98203808614,0.0,0.0,0.0
1495619589052949551,0.866522780844,0.0,2.11231327261,0.0,0.0,0.0
1495619589105013294,0.978581203822,0.0,2.24116845955,0.0,0.0,0.0
1495619589154919920,1.09701216007,0.0,2.36861912495,0.0,0.0,0.0
1495619589205036908,1.22174618897,0.0,2.4946805781,0.0,0.0,0.0
1495619589254731076,1.35271458705,0.0,2.61936796141,0.0,0.0,0.0
1495619589305558769,1.48096679214,0.0,2.56504410193,0.0,0.0,0.0
1495619589353964575,1.60072418264,0.0,2.39514780995,0.0,0.0,0.0
1495619589405185823,1.71460659632,0.0,2.27764827355,0.0,0.0,0.0
1495619589455399681,1.82258939518,0.0,2.15965597733,0.0,0.0,0.0
1495619589504724808,1.92531327409,0.0,2.05447757816,0.0,0.0,0.0
1495619589554972329,2.02327893146,0.0,1.9593131474,0.0,0.0,0.0
1495619589605534555,2.11689293286,0.0,1.87228002802,0.0,0.0,0.0
1495619589654431764,2.2065574123,0.0,1.79328958873,0.0,0.0,0.0
1495619589704948035,2.2926257829,0.0,1.72136741193,0.0,0.0,0.0
1495619589755641213,2.37544760557,0.0,1.65643645356,0.0,0.0,0.0
1495619589804561191,2.4552799558,0.0,1.59664700457,0.0,0.0,0.0
1495619589854206400,2.53242144455,0.0,1.54282977489,0.0,0.0,0.0
1495619589904264093,2.60707875267,0.0,1.49314616255,0.0,0.0,0.0
1495619589954436395,2.67954498347,0.0,1.44932461591,0.0,0.0,0.0
