%time,field.DevID,field.MsgID,field.Data,field.Time
1495620690715189938,10,5,70,1495620690.71
1495620690716006382,10,3,70,1495620690.71
1495620690765312513,10,5,70,1495620690.76
1495620690765373764,10,3,70,1495620690.76
1495620690814447462,10,5,70,1495620690.81
1495620690814506897,10,3,70,1495620690.81
1495620690864213148,10,5,70,1495620690.86
1495620690864270977,10,3,70,1495620690.86
1495620690914396695,10,5,70,1495620690.91
1495620690914454733,10,3,70,1495620690.91
1495620690964444400,10,5,202,1495620690.96
1495620690964495244,10,3,-154,1495620690.96
1495620691014359546,10,5,202,1495620691.01
1495620691014425756,10,3,-216,1495620691.01
1495620691064204083,10,5,202,1495620691.06
1495620691064260794,10,3,-263,1495620691.06
1495620691114305496,10,5,202,1495620691.11
1495620691114378969,10,3,-263,1495620691.11
1495620691164237404,10,5,202,1495620691.16
1495620691164284826,10,3,-263,1495620691.16
1495620691214367312,10,5,202,1495620691.21
1495620691214430309,10,3,-263,1495620691.21
1495620691264165405,10,5,202,1495620691.26
1495620691264658763,10,3,-263,1495620691.26
1495620691314093192,10,5,202,1495620691.31
1495620691314909916,10,3,-263,1495620691.31
1495620691364135031,10,5,202,1495620691.36
1495620691364698790,10,3,-263,1495620691.36
1495620691414198450,10,5,202,1495620691.41
1495620691415278406,10,3,-263,1495620691.41
1495620691467542873,10,5,202,1495620691.46
1495620691468307915,10,3,-263,1495620691.46
1495620691517076058,10,5,202,1495620691.51
1495620691517960667,10,3,-263,1495620691.51
1495620691566942385,10,5,202,1495620691.56
1495620691567829299,10,3,-263,1495620691.56
1495620691617497138,10,5,202,1495620691.61
1495620691618404027,10,3,-263,1495620691.61
1495620691665784842,10,5,202,1495620691.66
1495620691666923884,10,3,-263,1495620691.66
1495620691714871671,10,5,202,1495620691.71
1495620691716022795,10,3,-263,1495620691.71
1495620691765148037,10,5,202,1495620691.76
1495620691766391980,10,3,-263,1495620691.76
1495620691815889964,10,5,202,1495620691.81
1495620691815969443,10,3,-263,1495620691.81
1495620691865288006,10,5,202,1495620691.86
1495620691865345834,10,3,-263,1495620691.86
1495620691915077088,10,5,202,1495620691.91
1495620691916283946,10,3,-263,1495620691.91
1495620691964922952,10,5,202,1495620691.96
1495620691965880197,10,3,-263,1495620691.96
1495620692015113762,10,5,202,1495620692.01
1495620692015186257,10,3,-263,1495620692.01
1495620692064892438,10,5,202,1495620692.06
1495620692064968705,10,3,-263,1495620692.06
1495620692116033439,10,5,202,1495620692.11
1495620692116136664,10,3,-263,1495620692.11
1495620692164549525,10,5,202,1495620692.16
1495620692164609309,10,3,-263,1495620692.16
1495620692215340830,10,5,202,1495620692.21
1495620692215419751,10,3,-263,1495620692.21
1495620692265224059,10,5,202,1495620692.26
1495620692265273297,10,3,-263,1495620692.26
1495620692315244526,10,5,202,1495620692.31
1495620692315434215,10,3,-263,1495620692.31
1495620692364364250,10,5,202,1495620692.36
1495620692364424313,10,3,-263,1495620692.36
1495620692415270653,10,5,202,1495620692.41
1495620692415373669,10,3,-258,1495620692.41
1495620692464303146,10,5,202,1495620692.46
1495620692464360695,10,3,171,1495620692.46
1495620692515123226,10,5,202,1495620692.51
1495620692516337486,10,3,109,1495620692.51
1495620692565532988,10,5,202,1495620692.56
1495620692566158137,10,3,126,1495620692.56
1495620692615253556,10,5,202,1495620692.61
1495620692616355582,10,3,120,1495620692.61
1495620692665121280,10,5,202,1495620692.66
1495620692666399655,10,3,121,1495620692.66
1495620692714624573,10,5,202,1495620692.71
1495620692714687570,10,3,121,1495620692.71
1495620692765538030,10,5,202,1495620692.76
1495620692766033415,10,3,121,1495620692.76
1495620692815133723,10,5,202,1495620692.81
1495620692815234085,10,3,122,1495620692.81
1495620692865199377,10,5,202,1495620692.86
1495620692865718437,10,3,122,1495620692.86
1495620692914762942,10,5,202,1495620692.91
1495620692914837952,10,3,123,1495620692.91
1495620692965284032,10,5,202,1495620692.96
1495620692965675352,10,3,117,1495620692.96
1495620693014264143,10,5,202,1495620693.01
1495620693014564111,10,3,120,1495620693.01
1495620693065220343,10,5,202,1495620693.06
1495620693066126394,10,3,121,1495620693.06
1495620693115412131,10,5,202,1495620693.11
1495620693116131287,10,3,123,1495620693.11
1495620693165294592,10,5,202,1495620693.16
1495620693165710566,10,3,124,1495620693.16
1495620693215477090,10,5,202,1495620693.21
1495620693215578849,10,3,125,1495620693.21
1495620693265332732,10,5,202,1495620693.26
1495620693265460262,10,3,126,1495620693.26
1495620693315263104,10,5,202,1495620693.31
1495620693315651561,10,3,129,1495620693.31
1495620693365422904,10,5,202,1495620693.36
1495620693365531507,10,3,129,1495620693.36
1495620693415429054,10,5,202,1495620693.41
1495620693415534654,10,3,131,1495620693.41
1495620693465288536,10,5,202,1495620693.46
1495620693466526543,10,3,118,1495620693.46
1495620693515282534,10,5,202,1495620693.51
1495620693515383245,10,3,125,1495620693.51
