%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.phi,field.theta,field.psi,field.u,field.v,field.p,field.q,field.r
1495895711692719021,10304,0,,-35.3871612549,-34.0860900879,-0.00587484333664,0.00217661052011,1.910166502,0.0642673447728,0.0118992757052,-0.0873598605394,0.0221576634794,0.0240938179195
1495895711787816798,10305,0,,-35.3860054016,-34.0902633667,-0.0201379898936,0.000911363400519,1.90796995163,0.0611795447767,0.0208125151694,-0.142631456256,-0.0126524716616,0.218972578645
1495895711886659955,10306,0,,-35.38463974,-34.1001014709,-0.0582148097456,-0.0066266451031,1.9050245285,0.00353040150367,0.0399784073234,-0.380768209696,-0.0753800794482,0.784140229225
1495895711990991586,10307,0,,-35.3839225769,-34.1073684692,-0.060385197401,-0.00328908627853,1.90569376945,0.0181833337992,0.0410579033196,-0.0217038728297,0.0333755873144,1.31908988953
1495895712026727207,10308,0,,-35.3714256287,-34.1305160522,0.051347348839,-0.0224607735872,1.90473139286,-0.16887678206,-0.00340072251856,1.11732542515,-0.191716879606,0.736634969711
1495895712078179561,10309,0,,-35.3576545715,-34.1686782837,0.0941471159458,-0.0324537679553,1.90387821198,-0.405710190535,-0.000921905681025,0.427997648716,-0.0999299287796,0.10180439055
1495895712087538431,10310,0,,-35.3398094177,-34.2298774719,0.078265324235,-0.0335363410413,1.90305089951,-0.637475788593,-0.00133347325027,-0.158817857504,-0.010825724341,-0.514481544495
1495895712192436128,10311,0,,-35.325252533,-34.278377533,-0.0501089021564,-0.0174988713115,1.90643215179,-0.494652509689,0.0562713965774,-1.28374230862,0.160374671221,0.0430500544608
1495895712292090701,10312,0,,-35.3173789978,-34.3048820496,-0.0702692642808,0.0176523793489,1.90707993507,-0.275210857391,0.0266727674752,-0.201603636146,0.351512521505,0.498504966497
1495895712386855684,10313,0,,-35.3110733032,-34.3146705627,-0.0716615244746,0.00300520914607,1.90768325329,-0.269917160273,0.0314503088593,-0.0139225609601,-0.146471709013,1.0800164938
1495895712491064953,10314,0,,-35.3149490356,-34.3121032715,-0.0319764837623,0.0263279173523,1.90383005142,0.0406970456243,0.022506646812,0.396850377321,0.233227089047,1.43476974964
1495895712590910050,10315,0,,-35.3270988464,-34.286365509,-0.0428707078099,0.0156806465238,1.90088915825,0.0975497812033,0.0537662394345,-0.108942262828,-0.106472715735,1.88618314266
1495895712691555606,10316,0,,-35.3477630615,-34.2617797852,-0.0371551066637,0.0230427384377,1.90133619308,0.317869633436,0.0459372587502,0.0571560449898,0.0736209228635,2.25322747231
1495895712785091241,10317,0,,-35.3636703491,-34.2340965271,-0.0581298582256,-0.000420858792495,1.89647996426,0.174894481897,0.0538756251335,-0.209747537971,-0.234635978937,2.77180504799
1495895712887465854,10318,0,,-35.3920555115,-34.2022285461,-0.0389400869608,0.0189324393868,1.89769148827,0.425004869699,0.0386310815811,0.191897720098,0.193532988429,3.11320137978
1495895712991220805,10319,0,,-35.4158287048,-34.166519165,-0.0498633906245,0.0129716368392,1.89919888973,0.365397334099,0.0496969483793,-0.109233058989,-0.0596080347896,3.53036403656
1495895713043562870,10320,0,,-35.4213523865,-34.1573982239,0.0448014140129,-0.0195967555046,1.89476001263,0.106338098645,-0.00776632456109,0.946648061275,-0.325683921576,2.8903670311
1495895713095790179,10321,0,,-35.4135437012,-34.1683082581,0.0828911587596,-0.0337845422328,1.89380025864,-0.133750647306,-0.010230046697,0.380897432566,-0.141877889633,2.20985341072
1495895713107497601,10322,0,,-35.3953895569,-34.2005844116,0.0686815604568,-0.0346459671855,1.89212799072,-0.370124071836,-0.0128161534667,-0.142096012831,-0.00861424673349,1.54734301567
1495895713194750389,10323,0,,-35.3731269836,-34.2267951965,-0.0585287436843,-0.0179045330733,1.88789343834,-0.286296278238,0.041086345911,-1.272102952,0.167414337397,2.05729341507
1495895713287506039,10324,0,,-35.3551483154,-34.2437133789,-0.0992271900177,-0.00920761097223,1.88198161125,-0.251332998276,0.0321455523372,-0.406984448433,0.0869692265987,2.62670874596
1495895713390113502,10325,0,,-35.3398170471,-34.256149292,-0.0788503810763,-0.00832756329328,1.88262808323,-0.246275857091,0.0257431659847,0.203768104315,0.00880046933889,3.17408251762
1495895713489965652,10326,0,,-35.3226852417,-34.282371521,-0.0589579306543,-0.00862860307097,1.87593173981,-0.311625480652,0.0315413288772,0.198924481869,-0.00301039405167,3.677713871
1495895713585790617,10327,0,,-35.3143882751,-34.2912063599,-0.0497336052358,0.00138534465805,1.87640094757,-0.192072317004,0.0377815812826,0.092243231833,0.100139476359,4.09908056259
1495895713692820151,10328,0,,-35.3074188232,-34.3045959473,-0.0543655455112,0.00609275931492,1.8779040575,-0.145245656371,0.0411791913211,-0.0463193766773,0.0470741502941,4.5055475235
1495895713793439649,10329,0,,-35.3019447327,-34.3077888489,-0.0679955109954,-0.00521651422605,1.87679004669,-0.156066179276,0.0496111176908,-0.136299654841,-0.11309273541,4.97842311859
1495895713892429679,10330,0,,-35.2918968201,-34.3222999573,-0.0639234781265,-0.00506098847836,1.87480831146,-0.171381533146,0.0422281138599,0.0407203063369,0.00155525910668,5.41412258148
1495895713993193963,10331,0,,-35.2855682373,-34.3231964111,-0.0666035190225,-0.00901512056589,1.87081861496,-0.177920877934,0.0459160506725,-0.0268004257232,-0.0395413190126,5.86625051498
1495895714032933652,10332,0,,-35.2538757324,-34.3509254456,0.0406432002783,-0.0251316055655,1.86824452877,-0.42088457942,-0.0145914899185,1.07246720791,-0.161164849997,5.17309761047
1495895714088002387,10333,0,,-35.2087631226,-34.3980789185,0.0769326463342,-0.0326153039932,1.86405205727,-0.652398169041,-0.0146869793534,0.362894415855,-0.0748369991779,4.43335723877
1495895714103873610,10334,0,,-35.1530265808,-34.4661216736,0.0594179481268,-0.0330438278615,1.85791766644,-0.879346728325,-0.0187004581094,-0.175146967173,-0.00428522704169,3.71783280373
1495895714193529284,10335,0,,-35.1320304871,-34.4899940491,-0.0678578168154,-0.0171351898462,1.85616850853,-0.655502021313,0.03059303388,-1.27275764942,0.15908639133,4.1782169342
1495895714290658465,10336,0,,-35.0830841064,-34.5436210632,-0.108127065003,-0.00895243231207,1.85659968853,-0.725955605507,0.0112136052921,-0.402692466974,0.0818275734782,4.6988825798
1495895714392280816,10337,0,,-35.0727233887,-34.5424919128,-0.0896184891462,-0.00813301093876,1.85681867599,-0.576121807098,0.00835033413023,0.185085743666,0.00819420907646,5.19915914536
1495895714490674261,10338,0,,-35.0298805237,-34.5819969177,-0.0663286745548,-0.00371135259047,1.85589993,-0.582622766495,0.013429440558,0.232898160815,0.0442165844142,5.62966346741
1495895714590760310,10339,0,,-35.0327262878,-34.5659942627,-0.0682039633393,-0.00791608635336,1.85361099243,-0.478438109159,0.0286598820239,-0.0187529120594,-0.0420473329723,6.07371044159
1495895714688157125,10340,0,,-34.9911575317,-34.6005363464,-0.0719237104058,-0.00937259476632,1.85187578201,-0.539579331875,0.0303445532918,-0.0371974855661,-0.0145650887862,6.50829696655
1495895714792207300,10341,0,,-34.999168396,-34.5773353577,-0.0746091157198,-0.0102388421074,1.84914040565,-0.439122915268,0.038065597415,-0.0268540270627,-0.00866247341037,6.93933582306
1495895714891882197,10342,0,,-34.9575843811,-34.6073760986,-0.0740845948458,-0.0104237999767,1.84938943386,-0.51178497076,0.0354456193745,0.00524520035833,-0.00184957659803,7.35978841782
1495895714989516398,10343,0,,-34.9806671143,-34.5729408264,-0.0647099763155,0.00338249187917,1.85047137737,-0.316111385822,0.0319632813334,0.0937462151051,0.138062909245,7.68633031845
1495895715031840986,10344,0,,-34.9328384399,-34.6027565002,0.0327617116272,-0.0189962163568,1.84824538231,-0.563190340996,-0.0221801269799,0.974716842175,-0.223787084222,6.94291257858
1495895715093765271,10345,0,,-34.8695983887,-34.6503868103,0.0669108480215,-0.0317659117281,1.84708726406,-0.791313767433,-0.0247808620334,0.341491371393,-0.127696961164,6.16518735886
1495895715105808351,10346,0,,-34.7935943604,-34.7175865173,0.0515869148076,-0.0335422679782,1.84413909912,-1.01407015324,-0.0297921318561,-0.15323933959,-0.0177635475993,5.41170787811
1495895715189131589,10347,0,,-34.8097648621,-34.7083778381,-0.0746679529548,-0.0174336060882,1.84316468239,-0.76108109951,0.0149763952941,-1.26254868507,0.1610866189,5.83296918869
1495895715295388328,10348,0,,-34.7496986389,-34.7554473877,-0.111870728433,-0.00294536165893,1.84275603294,-0.763103246689,-0.00444557378069,-0.372027784586,0.144882455468,6.27947187424
1495895715391760220,10349,0,,-34.7914161682,-34.7149658203,-0.0865705385804,0.0103067243472,1.84350728989,-0.464460283518,-0.0017558260588,0.253001838923,0.132520854473,6.6462726593
1495895715500778273,10350,0,,-34.7730140686,-34.7277908325,-0.0565935708582,0.0265446249396,1.84328103065,-0.224314004183,3.58751531166e-05,0.299769729376,0.162379011512,6.8964972496
1495895715591507686,10351,0,,-34.8416099548,-34.671131134,-0.0691089853644,0.0119980052114,1.84404885769,-0.13624151051,0.0229908097535,-0.125154137611,-0.145466193557,7.24221992493
1495895715701197753,10352,0,,-34.8381538391,-34.6753921509,-0.0700026899576,0.00854560639709,1.8428337574,-0.0515838116407,0.0187133643776,-0.00893708597869,-0.0345239900053,7.56618261337
1495895715792140532,10353,0,,-34.9640884399,-34.6178131104,-0.0712748989463,0.00675441557541,1.84165346622,0.0149726551026,0.02372668311,-0.0127220703289,-0.0179119110107,7.893638134
1495895715903073140,10354,0,,-35.0705528259,-34.5692558289,-0.0712720900774,0.00668196380138,1.83944988251,0.0658517852426,0.0263467747718,2.80806270894e-05,-0.000724515120964,8.21199035645
1495895715999683893,10355,0,,-35.1636238098,-34.5271110535,-0.0704742521048,0.0082139223814,1.83968126774,0.113476671278,0.0258538648486,0.00797841977328,0.0153195895255,8.51384067535
1495895716033712032,10356,0,,-35.2507553101,-34.4818992615,0.0102515229955,0.0175383910537,1.83674299717,0.223859518766,-0.0132030630484,0.807257711887,0.0932446867228,7.98519945145
1495895716084093228,10357,0,,-35.3199119568,-34.4401779175,0.0155566837639,0.0596784129739,1.83521783352,0.807638883591,-0.00342668127269,0.0530516020954,0.4214001894,7.66250228882
1495895716103048367,10358,0,,-35.4341812134,-34.3661499023,-0.0137255545706,0.076587356627,1.83479917049,1.36151361465,-0.00632339483127,-0.292822390795,0.16908942163,7.36152887344
1495895716200459635,10359,0,,-35.5657653809,-34.2984924316,-0.0993397012353,0.0153336096555,1.83165967464,0.940111458302,0.0190183185041,-0.856141448021,-0.612537443638,7.753677845
