%time,field.roll,field.pitch,field.yaw,field.rolld,field.pitchd,field.yawd,field.rolldd,field.pitchdd,field.yawdd
1495895711624604632,-0.0151766047567,0.0202015083705,0.50060436573,-0.0962266281029,0.00334961403679,-0.0136033321755,0.160941646758,-0.0215893128253,0.00323075298155
1495895711626650703,0.00135112915503,0.0236294206766,0.492243691799,-0.0992251857734,0.000550578518855,-0.0279209828385,0.165956815833,-0.00354865120217,0.00663115458694
1495895711626706855,0.00129203271169,0.0235354042334,0.491963686271,-0.100209755148,-0.000571783994677,-0.0332636937169,0.16760353483,0.00368532714337,0.00790003333497
1495895711626741077,0.0209573020653,0.0232676165662,0.451625735557,-0.0497710796124,-0.00882224590695,-0.0310184021045,0.0832434812658,0.0568621413139,0.0073667829168
1495895711678946740,0.021934582007,0.0229923952786,0.451639700529,-0.033494905481,-0.012107542367,-0.0301328052819,0.0560211383522,0.0780369071885,0.00715645617199
1495895711721507107,0.0290771698646,0.0258348511305,0.350965661104,0.0364856092569,-0.0224312198112,-0.0165161206509,-0.0610231715747,0.144576245573,0.00392253201996
1495895711771222855,0.0304342201868,0.0254898880998,0.351153857027,0.059087085776,-0.0265491042384,-0.0113104319786,-0.0988247543785,0.171117301976,2.71202399969
1495895711820347748,0.0190780612064,0.0213662832314,0.282427643987,0.105723959944,-0.0325864694206,0.142640746421,-0.176826191988,0.210030013747,2.67546102952
1495895711875233084,0.019983344061,0.0211656074698,0.285324365649,0.120801627485,-0.0349818152392,0.20027035899,-0.202044000105,0.225468768671,-0.0159364627966
1495895711921928826,0.00299335759243,0.0174309028153,0.223833760648,0.115818353967,-0.0352119121893,0.0942856436747,-0.193709339916,0.226951815667,2.68694522988
1495895711970816747,0.00289765184779,0.0174239108224,0.221761339218,0.114224708488,-0.0352952743846,0.188621932845,-0.191043924608,0.227489111156,-2.5538294946
1495895712019816554,-0.0131249553658,0.0110174213807,0.294217378622,0.0551907923031,-0.028027188757,-0.0412362352555,-0.0923080978132,0.18064402019,2.71913129347
1495895712068758461,-0.0142691675511,0.0112610906206,0.349427190568,0.0361342981245,-0.0251183473068,0.133740779751,-0.0604355941725,0.161895624901,2.67757474647
1495895712119906304,-0.021356668654,0.0121570692762,0.3806261407,-0.0383683105486,-0.00981539413792,0.188935291997,0.0641720405752,0.0632632930899,2.66446620566
1495895712168499006,-0.0228014397808,0.012667476364,0.381704819813,-0.0624307743853,-0.00372271270388,0.209532613455,0.104417164314,0.0239940507294,-2.7591012081
1495895712221577335,-0.0163130968237,0.0200714448628,0.455242166364,-0.120416598393,0.00408330205554,-0.0675559076952,0.201400028501,-0.0263181621731,2.72538214136
1495895712275069259,-0.0174382474936,0.020330528594,0.44999244717,-0.139156060559,0.00717577246304,0.0997109158271,0.232742287496,-0.0462501036735,2.68565674307
1495895712327148646,0.00590065449955,0.0175012300054,0.457730477076,-0.144668615946,0.0042549016928,0.156890209452,0.241962185974,-0.0274241756447,-1.99808881217
1495895712368659795,0.00579240862782,0.0174042963155,0.458830270315,-0.146471899086,0.00309788518705,-0.0552518900334,0.244978225959,-0.0199668414527,-2.69621563616
1495895712419235008,0.0311489508969,0.0238599879997,0.424414454952,-0.0657459561757,-0.010516141406,-0.164512861362,0.10996189582,0.0677798289699,2.74840914409
1495895712469024649,0.0327134098507,0.0234045822271,0.422298803034,-0.0396904511181,-0.0159524733156,0.0656158871383,0.0663833565559,0.10281869283,-1.73920755347
1495895712521973425,0.0386783444904,0.0224181148385,0.291242592022,0.0815967308506,-0.0273846137576,-0.0572921721361,-0.136472746599,0.176502422822,-1.71001723643
1495895712571809093,0.0410306866111,0.0220368710794,0.288796294386,0.120774772557,-0.0319354761074,-0.103088022424,-0.201999084509,0.205834157708,-2.32641329397
1495895712619071109,0.0209534326002,0.0211031561016,0.181674269337,0.205374547924,-0.0335049754652,-0.141505488614,-0.343494504555,0.215950073226,-2.31728925422
1495895712668909010,0.0225955956472,0.0210509622072,0.180862061207,0.232725092747,-0.0341279863267,-0.15574407785,-0.389239032969,0.219965573589,2.74632658277
1495895712723926132,-0.0114884527315,0.0175374201416,0.15530927013,0.206838263539,-0.0280436687317,0.0908447227222,-0.34594260864,0.180750238794,-1.94550481658
1495895712767434036,-0.0119886733731,0.0177410632361,0.1600098224,0.198507771375,-0.0256126956728,-0.0486082617927,-0.332009634435,0.165081855135,-2.69779347911
1495895712819849011,-0.0379902158998,0.0180671712419,0.235074954677,0.0627347940551,-0.0161097212568,-0.147966610823,-0.104925645461,0.10383220512,2.74447945631
1495895712870544146,-0.0406224179977,0.0183841709623,0.233227523611,0.0188960851066,-0.0123257191657,0.085738458205,-0.0316042151149,0.0794431250716,-1.88103772921
1495895712917973501,-0.0397338940245,0.0223585779217,0.401318408498,-0.138156845248,-0.0064215724121,-0.0659284531294,0.231071072773,0.0413890478463,2.7249956255
