%time,field.DevID,field.MsgID,field.Data,field.Time
1495100726953491868,10,5,0,0.0
1495100726954951970,10,3,0,0.0
1495100738764809842,10,5,-100,0.0
1495100738769506036,10,3,150,0.0
1495100739661274052,10,5,0,0.0
1495100739661367221,10,3,0,0.0
1495100741813542583,10,5,0,0.0
1495100741817956408,10,3,0,0.0
1495100742042732199,10,5,0,0.0
1495100742044614142,10,3,0,0.0
1495100742227192529,10,5,0,0.0
1495100742231905140,10,3,0,0.0
1495100742811380364,10,5,0,0.0
1495100742811479469,10,3,0,0.0
1495100753161619591,10,5,80,0.0
1495100753163219933,10,3,80,0.0
1495100756122672464,10,5,0,0.0
1495100756126496273,10,3,0,0.0
1495100756522568705,10,5,0,0.0
1495100756524285683,10,3,0,0.0
1495100757017603167,10,5,0,0.0
1495100757019844375,10,3,0,0.0
1495100757092865458,10,5,0,0.0
1495100757097654688,10,3,0,0.0
1495100757183287641,10,5,0,0.0
1495100757183785470,10,3,0,0.0
1495100757270055172,10,5,0,0.0
1495100757273525165,10,3,0,0.0
1495100757404020601,10,5,0,0.0
1495100757404671311,10,3,0,0.0
1495100757910454903,10,5,0,0.0
1495100757914611927,10,3,0,0.0
1495100757993225138,10,5,0,0.0
1495100757997510945,10,3,0,0.0
1495100758075044830,10,5,0,0.0
1495100758075139046,10,3,0,0.0
1495100758164852056,10,5,0,0.0
1495100758166242597,10,3,0,0.0
1495100758240797329,10,5,0,0.0
1495100758242910938,10,3,0,0.0
1495100758326649799,10,5,0,0.0
1495100758329482213,10,3,0,0.0
1495100758418846019,10,5,0,0.0
1495100758422063539,10,3,0,0.0
1495100758495726046,10,5,0,0.0
1495100758496270737,10,3,0,0.0
1495100758589269439,10,5,0,0.0
1495100758593318067,10,3,0,0.0
1495100758662249739,10,5,0,0.0
1495100758664693629,10,3,0,0.0
1495100758747030073,10,5,0,0.0
1495100758748050243,10,3,0,0.0
1495100758829522126,10,5,0,0.0
1495100758833240338,10,3,0,0.0
1495100758915315299,10,5,0,0.0
1495100758915690696,10,3,0,0.0
1495100759000616858,10,5,0,0.0
1495100759001706872,10,3,0,0.0
1495100759091981827,10,5,0,0.0
1495100759098446261,10,3,0,0.0
1495100759200547800,10,5,0,0.0
1495100759203830829,10,3,0,0.0
1495100759250919361,10,5,0,0.0
1495100759254621229,10,3,0,0.0
1495100759340898538,10,5,0,0.0
1495100759342425968,10,3,0,0.0
1495100759436181952,10,5,0,0.0
1495100759436275609,10,3,0,0.0
1495100759512451429,10,5,0,0.0
1495100759516372321,10,3,0,0.0
1495100759597398752,10,5,0,0.0
1495100759599840473,10,3,0,0.0
1495100759676214286,10,5,0,0.0
1495100759679341291,10,3,0,0.0
1495100759763795054,10,5,0,0.0
1495100759767446146,10,3,0,0.0
