%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.phi,field.theta,field.psi,field.u,field.v,field.p,field.q,field.r
1495718256696565115,2,0,,-20.9677124023,-34.3985748291,0.00055757019436,5.64923720958e-05,1.45717203617,-0.122932009399,0.00955082848668,-7.27605220163e-05,-7.46607111068e-05,0.0297700800002
1495718256801713123,3,0,,-20.9610176086,-34.3753967285,0.00198936578818,7.92427381384e-05,1.47379338741,-0.143434390426,0.01400722377,0.0143179558218,0.000227503682254,0.0281640812755
1495718256902125054,4,0,,-20.9563694,-34.3671150208,0.0198708269745,-0.00826645083725,1.48997652531,-0.219106912613,0.00764821283519,0.178814604878,-0.0834569334984,-0.154644101858
1495718257007659843,5,0,,-20.9598503113,-34.3935165405,0.0262656416744,-0.00866734236479,1.50609207153,-0.266258209944,0.00481468485668,0.0639481469989,-0.00400891341269,-0.321782708168
1495718257095821334,6,0,,-21.0021781921,-34.3567695618,0.00956735759974,0.0198294837028,1.52668595314,-0.0470906533301,0.015942607075,-0.166982844472,0.28496825695,-0.315545201302
1495718257195971220,7,0,,-21.003692627,-34.349395752,-0.0189986359328,0.0217617694288,1.54618668556,0.072696313262,0.0195641890168,-0.285659939051,0.0193228572607,-0.162368118763
1495718257304539006,8,0,,-20.9921321869,-34.3075790405,-0.0272432174534,0.0102391634136,1.56431102753,0.0585069097579,0.0185651462525,-0.082445807755,-0.115226067603,0.0507806949317
1495718257324322807,9,0,,-20.9938755035,-34.2974777222,-0.0191457308829,0.00507882377133,1.57960879803,0.101340092719,0.0155032537878,0.0809748768806,-0.0516033954918,0.256511449814
1495718257388561772,10,0,,-20.9964504242,-34.282913208,-0.0146395685151,0.0048526530154,1.59553349018,0.146834269166,0.0179161708802,0.0450616180897,-0.00226171012037,0.447436451912
1495718257411152424,11,0,,-21.0007209778,-34.2482185364,-0.00540178082883,0.0200317464769,1.60979235172,0.34922131896,0.0150897568092,0.0923778787255,0.151790931821,0.545415937901
1495718257497116917,12,0,,-20.9931087494,-34.1785888672,-0.0062358067371,0.0285308770835,1.62007951736,0.342554688454,0.0271133929491,-0.00834025815129,0.0849913209677,0.622229576111
1495718257606018266,13,0,,-20.9893665314,-34.1126785278,-0.00137477950193,0.0376475565135,1.62025642395,0.432030558586,0.0304711535573,0.0486102700233,0.0911667868495,0.6530392766
1495718257706728419,14,0,,-20.9873352051,-34.0411987305,0.00937525555491,0.0402238629758,1.63260781765,0.526402533054,0.0284766554832,0.107500351965,0.0257630627602,0.58756929636
1495718257801235688,15,0,,-20.9987277985,-33.9823417664,-0.0112168435007,0.0195870753378,1.66957890987,0.598537445068,0.0337434001267,-0.205920994282,-0.206367865205,0.730919957161
