%time,field.DevID,field.MsgID,field.Data,field.Time
1495706721925760276,10,5,70,1495706721.92
1495706721926087412,10,3,70,1495706721.92
1495706721974633390,10,5,70,1495706721.97
1495706721974845359,10,3,70,1495706721.97
1495706722025382442,10,5,70,1495706722.02
1495706722025742683,10,3,70,1495706722.02
1495706722075046229,10,5,70,1495706722.07
1495706722075506483,10,3,70,1495706722.07
1495706722125238925,10,5,70,1495706722.12
1495706722126479446,10,3,70,1495706722.12
1495706722175655601,10,5,70,1495706722.17
1495706722176110128,10,3,70,1495706722.17
1495706722225259535,10,5,70,1495706722.22
1495706722226538678,10,3,136,1495706722.22
1495706722275820084,10,5,70,1495706722.27
1495706722275918142,10,3,136,1495706722.27
1495706722325521377,10,5,70,1495706722.32
1495706722325935256,10,3,136,1495706722.32
1495706722375658339,10,5,70,1495706722.37
1495706722376076758,10,3,136,1495706722.37
1495706722425534863,10,5,70,1495706722.42
1495706722425961174,10,3,136,1495706722.42
1495706722475907400,10,5,70,1495706722.47
1495706722476328124,10,3,136,1495706722.47
1495706722525707797,10,5,70,1495706722.52
1495706722526083823,10,3,136,1495706722.52
1495706722575961883,10,5,70,1495706722.57
1495706722576332601,10,3,136,1495706722.57
1495706722625114153,10,5,70,1495706722.62
1495706722626355512,10,3,136,1495706722.62
1495706722675033420,10,5,70,1495706722.67
1495706722676425217,10,3,136,1495706722.67
1495706722725074211,10,5,70,1495706722.72
1495706722725426490,10,3,136,1495706722.72
1495706722775853783,10,5,70,1495706722.77
1495706722776693205,10,3,136,1495706722.77
1495706722825979291,10,5,70,1495706722.82
1495706722827444841,10,3,136,1495706722.82
1495706722875384526,10,5,70,1495706722.87
1495706722876219968,10,3,136,1495706722.87
1495706722925197914,10,5,70,1495706722.92
1495706722925966657,10,3,70,1495706722.92
1495706722975100419,10,5,70,1495706722.97
1495706722975880616,10,3,70,1495706722.97
1495706723025350454,10,5,70,1495706723.02
1495706723025826911,10,3,70,1495706723.02
1495706723075396693,10,5,70,1495706723.07
1495706723076336896,10,3,70,1495706723.07
1495706723125654969,10,5,70,1495706723.12
1495706723126225153,10,3,70,1495706723.12
1495706723175394604,10,5,70,1495706723.17
1495706723176215868,10,3,70,1495706723.17
1495706723225652951,10,5,70,1495706723.22
1495706723225744303,10,3,70,1495706723.22
1495706723275455303,10,5,70,1495706723.27
1495706723276277266,10,3,70,1495706723.27
1495706723325439523,10,5,70,1495706723.32
1495706723325837339,10,3,70,1495706723.32
1495706723375388822,10,5,136,1495706723.37
1495706723376285165,10,3,70,1495706723.37
