%time,field.roll,field.pitch,field.yaw,field.rolld,field.pitchd,field.yawd,field.rolldd,field.pitchdd,field.yawdd
1495706721828993292,0.0,0.0,-0.000101031526636,0.0,0.0,1.83307002434e-05,0.0,0.0,0.0
1495706721878822254,0.0,0.0,-0.000100120490834,0.0,0.0,1.81143979805e-05,0.0,0.0,0.0
1495706721930024715,0.0,0.0,-9.92202052545e-05,0.0,0.0,1.79006480843e-05,0.0,0.0,0.0
1495706721977002756,0.0,0.0,-9.83305430449e-05,0.0,0.0,1.76894204369e-05,0.0,0.0,0.0
1495706722028418791,0.0,0.0,-9.74513788492e-05,0.0,0.0,1.74806852758e-05,0.0,0.0,0.0
1495706722078683284,0.0,0.0,-9.65825887906e-05,0.0,0.0,1.72744131895e-05,0.0,0.0,0.0
1495706722130545326,0.0,0.0,-9.57240504551e-05,0.0,0.0,1.70705751139e-05,0.0,0.0,0.0
1495706722178665761,0.0,0.0,-9.48756428718e-05,0.0,0.0,1.68691423276e-05,0.0,0.0,0.0
1495706722228861250,0.0,0.0,-0.00109337102398,0.0,0.0,-0.0219686730181,0.0,0.0,0.0
1495706722278986130,0.0,0.0,-0.00318454785046,0.0,0.0,-0.0436947857811,0.0,0.0,0.0
1495706722328392761,0.0,0.0,-0.00635551248127,0.0,0.0,-0.0651645304135,0.0,0.0,0.0
1495706722378580638,0.0,0.0,-0.0105935234203,0.0,0.0,-0.0863809320592,0.0,0.0,0.0
1495706722428463657,0.0,0.0,-0.0158859895211,0.0,0.0,-0.107346980166,0.0,0.0,0.0
1495706722478527496,0.0,0.0,-0.0222204682128,0.0,0.0,-0.128065628904,0.0,0.0,0.0
1495706722529034268,0.0,0.0,-0.0295846637469,0.0,0.0,-0.148539797588,0.0,0.0,0.0
1495706722579012481,0.0,0.0,-0.0379664254644,0.0,0.0,-0.168772371081,0.0,0.0,0.0
1495706722628343335,0.0,0.0,-0.0473537460846,0.0,0.0,-0.188766200207,0.0,0.0,0.0
1495706722679244850,0.0,0.0,-0.0577347600124,0.0,0.0,-0.208524102149,0.0,0.0,0.0
1495706722728824758,0.0,0.0,-0.0690977416667,0.0,0.0,-0.228048860848,0.0,0.0,0.0
1495706722778612653,0.0,0.0,-0.0814311038283,0.0,0.0,-0.247343227395,0.0,0.0,0.0
1495706722833558956,0.0,0.0,-0.0947233960073,0.0,0.0,-0.266409920416,0.0,0.0,0.0
1495706722878517886,0.0,0.0,-0.108963302829,0.0,0.0,-0.28525162646,0.0,0.0,0.0
1495706722928859343,0.0,0.0,-0.123140308664,0.0,0.0,-0.281885657267,0.0,0.0,0.0
1495706722978675455,0.0,0.0,-0.137150025831,0.0,0.0,-0.278559406512,0.0,0.0,0.0
1495706723028992747,0.0,0.0,-0.150994428334,0.0,0.0,-0.275272405515,0.0,0.0,0.0
