%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.phi,field.theta,field.psi,field.u,field.v,field.p,field.q,field.r
1495533197387782179,1098,0,,-17.1814346313,-30.1588134766,-0.0104424953461,6.06362809776e-05,5.88244628906,-0.0649951249361,-0.0302317775786,0.0115342177451,0.000312888878398,0.302690029144
1495533197395416110,1099,0,,-17.1882362366,-30.1587619781,-0.00779607379809,6.13858064753e-05,5.88812017441,-0.0635899156332,-0.0241777934134,0.0264642201364,7.49529590394e-06,0.300765752792
1495533197489615940,1100,0,,-17.1402072906,-30.1208305359,0.0300935134292,-0.0187178589404,5.89442920685,-0.213638305664,-0.0511836372316,0.378895878792,-0.18779245019,-0.0985030457377
1495533197593929693,1101,0,,-17.1790943146,-30.1074237823,0.0444404110312,-0.0271948464215,5.90053701401,-0.408960402012,-0.0441149920225,0.143468976021,-0.0847698748112,-0.50740134716
1495533197690503081,1102,0,,-17.159488678,-30.0636959076,0.0403561145067,-0.0277904979885,5.90757369995,-0.464628666639,-0.0543816201389,-0.0408429428935,-0.00595651566982,-0.905714035034
1495533197793477487,1103,0,,-17.219461441,-30.0363883972,0.0321005359292,-0.0265887454152,5.91947937012,-0.657019495964,-0.0507461465895,-0.0825558081269,0.0120175257325,-1.28731644154
1495533197890837912,1104,0,,-17.2133636475,-29.9834461212,0.0315442569554,-0.0258081499487,5.95423936844,-0.639944195747,-0.0523089803755,-0.00556276971474,0.00780596351251,-1.65561652184
1495533197994873768,1105,0,,-17.2874221802,-29.9458026886,0.0345850847661,-0.0256986152381,5.98815488815,-0.829251825809,-0.0501033812761,0.0304082799703,0.00109533709474,-2.01651549339
1495533198089757064,1106,0,,-17.2856025696,-29.9052371979,0.0375465713441,-0.0257114171982,5.98813486099,-0.799598693848,-0.0686774030328,0.0296148397028,-0.000128019280965,-2.37061500549
1495533198194067465,1107,0,,-17.3719291687,-29.857378006,0.0348476655781,-0.0257788207382,6.07800388336,-0.98524916172,-0.0595656111836,-0.0269890502095,-0.000674034992699,-2.71565437317
1495533198297285965,1108,0,,-17.3718299866,-29.8322429657,0.0354169234633,-0.0249088238925,6.10255718231,-0.929919362068,-0.0814341157675,0.00569257838652,0.00869996100664,-3.04552602768
1495533198307831090,1109,0,,-17.4712734222,-29.7836074829,0.032551985234,-0.0245880819857,6.13857555389,-1.10484015942,-0.0690589249134,-0.0286493748426,0.00320742186159,-3.36685705185
1495533198365432270,1110,0,,-17.5840587616,-29.7272567749,0.0341194495559,-0.0229513105005,6.14874982834,-1.25932049751,-0.0607954822481,0.0156746506691,0.0163677129894,-3.66974782944
1495533198396127583,1111,0,,-17.7025318146,-29.6642494202,0.0349999219179,-0.0158750601113,6.17934608459,-1.34087228775,-0.0516286566854,0.00880471337587,0.0707625076175,-3.92830038071
1495533198493717090,1112,0,,-17.6537342072,-29.678188324,0.0317681878805,-0.00365742249414,6.19788885117,-1.04120886326,-0.0767746716738,-0.032317340374,0.122176378965,-4.12408590317
1495533198593671420,1113,0,,-17.7449760437,-29.6334285736,0.0227253623307,0.0019016424194,6.22182846069,-1.01450121403,-0.0604199171066,-0.090428262949,0.0555906482041,-4.30263471603
1495533198694322349,1114,0,,-17.670507431,-29.6728343964,0.0239434763789,0.0036231786944,6.25956535339,-0.816089749336,-0.0856881067157,0.0121811358258,0.0172153636813,-4.46582555771
1495533198804078693,1115,0,,-17.7468662262,-29.6399974823,0.0246835164726,-0.000980939017609,0.108744814992,-0.828348278999,-0.0687383785844,0.00740040186793,-0.0460411757231,-4.6528673172
1495533198894038177,1116,0,,-17.7251415253,-29.7130069733,0.0308513641357,-0.00489706499502,0.0776431262493,-0.755130410194,-0.0922340527177,0.0616784766316,-0.0391612574458,-4.84630775452
1495533198996840218,1117,0,,-17.8013763428,-29.6862354279,0.0298027414829,-0.00786900799721,0.127372562885,-0.804754197598,-0.0722029432654,-0.0104862237349,-0.029719427228,-5.04846906662
1495533199097024677,1118,0,,-17.7191925049,-29.7646465302,0.0319195948541,-0.00732860248536,0.169706702232,-0.777786314487,-0.0957217589021,0.0211685448885,0.00540404999629,-5.23758554459
1495533199194900667,1119,0,,-17.7964859009,-29.7424793243,0.0274879988283,-0.0053885160014,0.211957231164,-0.800652623177,-0.074203312397,-0.0443159677088,0.0194008667022,-5.41416978836
1495533199300631782,1120,0,,-17.716375351,-29.8374233246,0.0293622873724,-0.00378564745188,0.250105142593,-0.757032752037,-0.0895530730486,0.0187428891659,0.0160286836326,-5.57996749878
1495533199330874523,1121,0,,-17.7918834686,-29.8194160461,0.0285931210965,-0.00347304414026,0.288305401802,-0.773106575012,-0.0698448717594,-0.00769166881219,0.0031260328833,-5.74303674698
1495533199395932516,1122,0,,-17.8692378998,-29.801202774,0.0326492041349,-0.00390888936818,0.322476536036,-0.792689859867,-0.056304667145,0.0405608266592,-0.00435845041648,-5.90463018417
1495533199405578786,1123,0,,-17.948392868,-29.782743454,0.0379851385951,-0.00416619936004,0.35797432065,-0.811572134495,-0.0446810908616,0.0533593595028,-0.00257309852168,-6.06586885452
1495533199502237657,1124,0,,-17.8313789368,-29.9095611572,0.0414219498634,-0.0034718036186,0.398169875145,-0.791556119919,-0.0622970722616,0.034368108958,0.00694395508617,-6.22158288956
1495533199600446025,1125,0,,-17.909860611,-29.8952465057,0.0373627357185,-0.00260559818707,0.438280373812,-0.796394228935,-0.0465335436165,-0.0405921339989,0.00866205431521,-6.36957550049
1495533199701783496,1126,0,,-17.8015575409,-30.0283126831,0.0371064022183,0.000367757922504,0.482492059469,-0.802902281284,-0.0633054971695,-0.00256335036829,0.0297335609794,-6.49528694153
1495533199803940965,1127,0,,-17.875295639,-30.0198745728,0.0328513607383,0.0050421138294,0.531093716621,-0.740705013275,-0.0468393787742,-0.0425504185259,0.0467435605824,-6.59596920013
1495533199901182870,1128,0,,-17.7658443451,-30.1601295471,0.0325663983822,0.010383117944,0.577335476875,-0.685601174831,-0.0520551465452,-0.00284960865974,0.0534100346267,-6.6698384285
1495533199994410788,1129,0,,-17.8226184845,-30.1584663391,0.0313874818385,0.0137893008068,0.606896400452,-0.566727101803,-0.0377420894802,-0.0117891859263,0.0340618342161,-6.7312335968
1495533200093410599,1130,0,,-17.6549015045,-30.2951335907,0.0342943742871,0.0140332886949,0.629772782326,-0.577677249908,-0.0414841398597,0.0290689244866,0.00243987026624,-6.79376125336
1495533200193240123,1131,0,,-17.7000255585,-30.2955417633,0.0350389741361,0.0148838544264,0.671067416668,-0.450344532728,-0.0288973841816,0.00744600128382,0.00850566476583,-6.84837245941
1495533200300884957,1132,0,,-17.5442771912,-30.4343929291,0.0385933592916,0.0118094617501,0.723425686359,-0.270782828331,-0.111124582589,0.0355438813567,-0.0307439267635,-6.92306423187
1495533200310561955,1133,0,,-17.5626869202,-30.4427585602,0.0234373100102,0.0101338429376,0.768214404583,-0.186075165868,-0.0791700556874,-0.151560500264,-0.0167561937124,-6.99188947678
1495533200382166593,1134,0,,-17.5756835938,-30.449930191,0.0244619194418,0.00726237567142,0.817121744156,-0.134133160114,-0.0636164322495,0.0102461017668,-0.0287146698684,-7.06783533096
1495533200394334130,1135,0,,-17.5876998901,-30.4562034607,0.0353827625513,0.00225250958465,0.863807320595,-0.125814437866,-0.0504181869328,0.10920843482,-0.0500986613333,-7.17180299759
