%time,field.timestamp,field.delx,field.dely,field.longitude,field.latitude
1493991969733102361,134607.40,46.0318672117,-492.033896331,9.977775,57.0151205867
1493991969969006242,134607.60,46.0296460608,-492.035911864,9.97777496667,57.0151205667
1493991970136244129,134607.80,46.0440835397,-492.035911004,9.97777496667,57.0151206967
1493991970332608974,134608.00,30.3307381048,-483.28495261,9.97791971667,57.0149792083
1493991970535071382,134608.20,30.3336996384,-483.283944735,9.97791973333,57.014979235
1493991970729817097,134608.40,30.3509135563,-483.288982239,9.97791965,57.01497939
1493991970932656718,134608.60,30.3538750906,-483.296035982,9.97791953333,57.0149794167
1493991971169995837,134608.80,30.3612789268,-483.294020144,9.97791956667,57.0149794833
1493991971325875087,134609.00,30.3655361312,-483.29200449,9.9779196,57.0149795217
1493991971533537947,134609.20,30.3792332273,-483.299057605,9.97791948333,57.014979645
1493991971732383624,134609.40,30.3940408983,-483.299056739,9.97791948333,57.0149797783
1493991971929569384,134609.60,30.4025553099,-483.298048538,9.9779195,57.014979855
1493991972143057216,134609.80,30.4103293367,-483.296032679,9.97791953333,57.014979925
1493991972336009965,134610.00,46.0355691287,-491.991572694,9.9777757,57.01512062
1493991972536330970,134610.20,46.0476003628,-491.991571977,9.9777757,57.0151207283
1493991972731051541,134610.40,46.053338334,-491.991571636,9.9777757,57.01512078
1493991972936740826,134610.60,46.0587061153,-491.985525114,9.9777758,57.0151208283
1493991973184260361,134610.80,46.0709224439,-491.982501285,9.97777585,57.0151209383
1493991973329508021,134611.00,46.0746243624,-491.983508765,9.97777583333,57.0151209717
1493991973542525682,134611.20,46.086655595,-491.981492647,9.97777586667,57.01512108
1493991973736626622,134611.40,46.0925786629,-491.975446093,9.97777596667,57.0151211333
1493991973929664019,134611.60,46.1036844168,-491.970406929,9.97777605,57.0151212333
1493991974147317535,134611.80,46.1105329649,-491.96738342,9.9777761,57.015121295
1493991974335257286,134612.00,46.1240449643,-491.963351814,9.97777616667,57.0151214167
1493991974538740773,134612.20,46.1281170741,-491.956297669,9.97777628333,57.0151214533
1493991974733413155,134612.40,46.1368165811,-491.958312551,9.97777625,57.0151215317
1493991974936118052,134612.60,46.1514391567,-491.954280879,9.97777631667,57.0151216633
1493991975133274198,134612.80,46.1577324174,-491.9421881,9.97777651667,57.01512172
1493991975335793597,134613.00,46.1766121981,-491.942186975,9.97777651667,57.01512189
1493991975585031227,134613.20,46.1862371845,-491.948232604,9.97777641667,57.0151219767
1493991975746829386,134613.40,46.1919751571,-491.948232262,9.97777641667,57.0151220283
1493991975935668763,134613.60,46.2012299514,-491.952262513,9.97777635,57.0151221117
1493991976151182132,134613.80,46.2125208014,-491.954277241,9.97777631667,57.0151222133
1493991976340810995,134614.00,46.2228861705,-491.955284324,9.9777763,57.0151223067
1493991976538171288,134614.20,46.2401000876,-491.9593141,9.97777623333,57.0151224617
1493991976743742541,134614.40,46.2476890198,-491.96535985,9.97777613333,57.01512253
1493991976933926502,134614.60,46.2515760336,-491.965359618,9.97777613333,57.015122565
1493991977129894718,134614.80,46.2597202525,-491.968382234,9.97777608333,57.0151226383
1493991977332729730,134615.00,46.2711961977,-491.974427753,9.97777598333,57.0151227417
1493991977534372830,134615.20,46.288965403,-491.980472897,9.97777588333,57.0151229017
1493991977736564044,134615.40,46.2935928001,-491.989541924,9.97777573333,57.0151229433
1493991977938580655,134615.60,46.3209869925,-492.007678899,9.97777543333,57.01512319
1493991978134338580,134615.80,46.3380158143,-492.014731787,9.97777531667,57.0151233433
1493991978336313426,134616.00,46.357080691,-492.020776853,9.97777521667,57.015123515
1493991978534459224,134616.20,46.3804027743,-492.040929471,9.97777488333,57.015123725
1493991978731754005,134616.40,46.4020589919,-492.056043686,9.97777463333,57.01512392
1493991978938728300,134616.60,46.4314892391,-492.076195939,9.9777743,57.015124185
1493991979128023042,134616.80,46.4673978417,-492.091309305,9.97777405,57.0151245083
1493991979333116511,134617.00,46.491830499,-492.109446455,9.97777375,57.0151247283
1493991979535239351,134617.20,46.5307006366,-492.123551944,9.97777351667,57.0151250783
1493991979738502280,134617.40,46.5608712665,-492.148742654,9.9777731,57.01512535
1493991979943436999,134617.60,46.25620343,-491.990551852,9.97777571667,57.0151226067
1493991980164450859,134617.80,46.2465784437,-491.97543692,9.97777596667,57.01512252
1493991980331419996,134618.00,46.2397298956,-491.964352624,9.97777615,57.0151224583
1493991980537859726,134618.20,46.2667538973,-491.98047422,9.97777588333,57.0151227017
1493991980735478641,134618.40,46.2628668835,-491.984505253,9.97777581667,57.0151226667
1493991980935879334,134618.60,46.2695303342,-491.985512556,9.9777758,57.0151227267
1493991981132367379,134618.80,46.2695303342,-491.982489455,9.97777585,57.0151227267
1493991981348644254,134619.00,46.2606457319,-491.989543887,9.97777573333,57.0151226467
1493991981536449910,134619.20,46.26749428,-491.99256658,9.97777568333,57.0151227083
1493991981743407722,134619.40,46.26749428,-491.997605082,9.9777756,57.0151227083
1493991981989116691,134619.60,46.3100663346,-492.036902859,9.97777495,57.0151230917
1493991982139833343,134619.80,46.3182105542,-492.033879273,9.977775,57.015123165
1493991982345849904,134620.00,46.3178403621,-492.029848494,9.97777506667,57.0151231617
1493991982534975560,134620.20,46.3159894025,-492.023802402,9.97777516667,57.015123145
1493991982749537482,134620.40,46.319691321,-492.017755979,9.97777526667,57.0151231783
1493991982932778870,134620.60,46.3096961432,-492.018764275,9.97777525,57.0151230883
1493991983136273253,134620.80,46.3176552661,-492.012717599,9.97777535,57.01512316
1493991983336681140,134621.00,46.3232081427,-492.004655665,9.97777548333,57.01512321
1493991983532186588,134621.20,46.3187658422,-492.000625129,9.97777555,57.01512317
1493991983734692438,134621.40,46.3126576776,-492.000625492,9.97777555,57.015123115
1493991983931615454,134621.60,46.2900759791,-492.045973353,9.9777748,57.0151229117
1493991984142143972,134621.80,46.2902610744,-492.035896339,9.97777496667,57.0151229133
1493991984346722292,134622.00,46.2934077048,-492.044965454,9.97777481667,57.0151229417
1493991984541080806,134622.20,46.3006264449,-492.050003526,9.97777473333,57.0151230067
1493991984743011792,134622.40,46.2952586637,-492.054034647,9.97777466667,57.0151229583
1493991984937458586,134622.60,46.2976649106,-492.061088406,9.97777455,57.01512298
1493991985138977159,134622.80,46.2917418413,-492.058065658,9.9777746,57.0151229267
1493991985356428344,134623.00,46.2811913761,-492.055043186,9.97777465,57.0151228317
1493991985536606564,134623.20,46.2578692936,-492.043959871,9.97777483333,57.0151226217
1493991985738044680,134623.40,46.2467635404,-492.03690663,9.97777495,57.0151225217
1493991985931336438,134623.60,46.2145568556,-492.029854646,9.97777506667,57.0151222317
1493991986148358100,134623.80,46.1941963073,-492.006678751,9.97777545,57.0151220483
1493991986329310929,134624.00,46.1527348289,-491.990558015,9.97777571667,57.015121675
1493991986527880105,134624.20,46.110903157,-491.9724219,9.97777601667,57.0151212983
1493991986731268609,134624.40,46.0709224439,-491.951262573,9.97777636667,57.0151209383
1493991986935010299,134624.60,46.0244633755,-491.934134434,9.97777665,57.01512052
1493991987131115894,134624.80,45.9802254581,-491.902898357,9.97777716667,57.0151201217
1493991987337533204,134625.00,45.9261774582,-491.873678264,9.97777765,57.015119635
1493991987532988017,134625.20,45.8621342792,-491.849497268,9.97777805,57.0151190583
1493991987731869872,134625.40,45.7966103348,-491.817254757,9.97777858333,57.0151184683
1493991987935058490,134625.60,45.7318267731,-491.775942897,9.97777926667,57.015117885
1493991988135213202,134625.80,45.6694494576,-491.735638594,9.97777993333,57.0151173233
1493991988332154447,134626.00,45.5928197593,-491.704404443,9.97778045,57.0151166333
1493991988533362995,134626.20,45.5154496769,-491.66107793,9.97778116667,57.0151159367
1493991988735052609,134626.40,45.430675759,-491.623798059,9.97778178333,57.0151151733
1493991988933075766,134626.60,45.3446061696,-491.583495163,9.97778245,57.0151143983
1493991989142360270,134626.80,45.2624235947,-491.521022625,9.97778348333,57.0151136583
1493991989327070561,134627.00,45.1622867178,-491.480720565,9.97778415,57.0151127567
1493991989528214645,134627.20,45.0591883066,-491.426310872,9.97778505,57.0151118283
1493991989735199555,134627.40,44.9577557582,-491.374924181,9.9777859,57.015110915
1493991989938471424,134627.60,46.1375569645,-492.034897735,9.97777498333,57.0151215383
1493991990133483932,134627.80,46.1249704445,-492.030867683,9.97777505,57.015121425
1493991990338252919,134628.00,46.0753647458,-492.083271058,9.97777418333,57.0151209783
1493991990565747141,134628.20,46.0792517595,-492.087301628,9.97777411667,57.0151210133
1493991990741282592,134628.40,46.0731435955,-492.08327119,9.97777418333,57.0151209583
1493991990937430160,134628.60,46.0757349378,-492.077224833,9.97777428333,57.0151209817
1493991991138711762,134628.80,46.0812878144,-492.0691629,9.97777441667,57.0151210317
1493991991333337629,134629.00,46.0783262801,-492.071178477,9.97777438333,57.015121005
1493991991534263948,134629.20,46.0770306086,-492.067147753,9.97777445,57.0151209933
1493991991741325614,134629.40,46.0772157046,-492.066140041,9.97777446667,57.015120995
1493991991933554737,134629.60,46.0825834852,-492.06110122,9.97777455,57.0151210433
1493991992148471453,134629.80,46.0740690743,-492.054047824,9.97777466667,57.0151209667
1493991992341552640,134630.00,46.0735137862,-492.052032456,9.9777747,57.0151209617
1493991992541937898,134630.20,46.0792517595,-492.050016714,9.97777473333,57.0151210133
1493991992796650247,134630.40,46.0825834852,-492.046993414,9.97777478333,57.0151210433
1493991992936690751,134630.60,46.0662950475,-492.048002085,9.97777476667,57.0151208967
1493991993132031653,134630.80,46.086655595,-492.038931569,9.97777491667,57.01512108
1493991993335681991,134631.00,46.1068310465,-492.098384689,9.97777393333,57.0151212617
1493991993535601967,134631.20,46.0990570197,-492.097377451,9.97777395,57.0151211917
1493991993777775221,134631.40,46.099612307,-492.106446722,9.9777738,57.0151211967
1493991993932294172,134631.60,46.1036844168,-492.118538884,9.9777736,57.0151212333
1493991994139330276,134631.80,46.1036844168,-492.119546584,9.97777358333,57.0151212333
1493991994329777050,134632.00,46.099612307,-492.12962383,9.97777341667,57.0151211967
1493991994539470685,134632.20,46.1051651836,-492.132646601,9.97777336667,57.0151212467
1493991994729805364,134632.40,46.1016483619,-492.140708413,9.97777323333,57.015121215
1493991994966445792,134632.60,46.1072012378,-492.144738884,9.97777316667,57.015121265
1493991995134690301,134632.80,46.1038695129,-492.149777584,9.97777308333,57.015121235
1493991995337772620,134633.00,46.0977613489,-492.15481645,9.977773,57.01512118
1493991995532296728,134633.20,46.1014632659,-492.168924035,9.97777276667,57.0151212133
1493991995735970813,134633.40,46.1038695129,-492.16690849,9.9777728,57.015121235
1493991995931221689,134633.60,46.104980089,-492.179000829,9.9777726,57.015121245
1493991996133789139,134633.80,46.1072012378,-492.183031498,9.97777253333,57.015121265
1493991996332842314,134634.00,46.1009079785,-492.193108877,9.97777236667,57.0151212083
1493991996532988157,134634.20,46.0972060608,-492.208224603,9.97777211667,57.015121175
1493991996732691765,134634.40,46.1022036493,-492.208224305,9.97777211667,57.01512122
1493991996936222884,134634.60,46.1057204717,-492.213262597,9.97777203333,57.0151212517
1493991997186168425,134634.80,46.1036844168,-492.221324322,9.9777719,57.0151212333
1493991997338760944,134635.00,46.1060906638,-492.228378081,9.97777178333,57.015121255
1493991997536469885,134635.20,46.1036844168,-492.232409026,9.97777171667,57.0151212333
1493991997735134254,134635.40,46.1051651836,-492.242485941,9.97777155,57.0151212467
1493991997942052606,134635.60,46.1884583347,-492.231396273,9.97777173333,57.0151219967
1493991998156543988,134635.80,46.108311814,-492.253570458,9.97777136667,57.015121275
1493991998339932322,134636.00,46.1062757591,-492.254578279,9.97777135,57.0151212567
1493991998538914330,134636.20,46.1057204717,-492.256593713,9.97777131667,57.0151212517
1493991998736388184,134636.40,46.1090521974,-492.269693619,9.9777711,57.0151212817
1493991998937838173,134636.60,46.1101627736,-492.275739755,9.977771,57.0151212917
1493991999192497233,134636.80,46.1075714299,-492.273724509,9.97777103333,57.0151212683
1493991999335574575,134637.00,46.1047949916,-492.276747776,9.97777098333,57.0151212433
1493991999536606704,134637.20,46.1022036493,-492.284809533,9.97777085,57.01512122
1493991999734309708,134637.40,46.1101627736,-492.298916864,9.97777061667,57.0151212917
1493991999942109666,134637.60,46.1133094032,-492.296901276,9.97777065,57.01512132
1493992000179038189,134637.80,46.1099776775,-492.299924575,9.9777706,57.01512129
1493992000342849942,134638.00,46.1073863353,-492.302947831,9.97777055,57.0151212667
1493992000540715676,134638.20,46.1527348289,-492.349299345,9.97776978333,57.015121675
1493992000738366718,134638.40,46.1555112672,-492.345268378,9.97776985,57.0151217
1493992000944501311,134638.60,46.1494031018,-492.348291843,9.9777698,57.015121645
1493992001164551710,134638.80,46.1432949371,-492.336199803,9.97777,57.01512159
1493992001342470285,134639.00,46.1429247451,-492.333176724,9.97777005,57.0151215867
1493992001538482850,134639.20,46.1453309913,-492.328138079,9.97777013333,57.0151216083
1493992001738188763,134639.40,46.0914680875,-492.323102787,9.97777021667,57.0151211233
1493992001941607717,134639.60,46.092763759,-492.330156613,9.9777701,57.015121135
1493992002180648170,134639.80,46.089246938,-492.32310292,9.97777021667,57.0151211033
1493992002340750862,134640.00,46.0814729104,-492.325118784,9.97777018333,57.0151210333
