%time,field.supply,field.xgyro,field.ygyro,field.zgyro,field.xaccl,field.yaccl,field.zaccl,field.xmagn,field.ymagn,field.zmagn,field.temp,field.adc
1494938354538329773,4.4563741684,0.00610865233466,-0.0916297882795,0.0104719754308,0.0654011964798,0.425107806921,-9.67937755585,0.0489999987185,-0.216999992728,-0.462999999523,1.25999999046,0.805999994278
1494938354538434256,4.43944787979,0.051487211138,-0.178896248341,0.0069813169539,0.0654011964798,0.327006012201,-9.61397647858,0.0584999993443,-0.221499994397,-0.46250000596,1.25999999046,0.805999994278
1494938354589357281,4.45879220963,0.0322885923088,-0.0733038261533,0.00872664619237,0.0981018021703,0.261604785919,-9.61397647858,0.102499999106,-0.236499994993,-0.462999999523,1.12000000477,0.805999994278
1494938354689633371,4.43944787979,-0.0148352989927,-0.182386904955,-0.00610865233466,0.0981018021703,0.261604785919,-9.61397647858,0.103000000119,-0.237000003457,-0.46250000596,1.12000000477,0.805999994278
1494938354792928699,4.45153808594,-0.027052603662,-0.137881010771,-0.00349065847695,0.0981018021703,0.294305413961,-9.67937755585,0.101999998093,-0.236499994993,-0.46250000596,1.12000000477,0.805999994278
1494938354888469829,4.41768598557,-0.0322885923088,-0.293215304613,-0.0235619451851,0.0981018021703,0.294305413961,-9.74477863312,0.101499997079,-0.236000001431,-0.462999999523,1.25999999046,0.805999994278
1494938354989487773,4.42252206802,-0.0261799395084,-0.269653379917,-0.0122173046693,0.0654011964798,0.327006012201,-9.67937755585,0.100500002503,-0.234999999404,-0.465000003576,1.12000000477,0.805999994278
1494938355087857056,4.39592409134,-0.116937056184,-0.300196617842,-0.0671951770782,-0.13080239296,0.359706610441,-9.77747917175,0.0984999984503,-0.236499994993,-0.469500005245,1.12000000477,0.805999994278
1494938355187913285,4.41768598557,-0.219038814306,-0.328994572163,-0.0802851468325,-0.817515015602,0.654012024403,-9.77747917175,0.0989999994636,-0.233500003815,-0.469500005245,1.25999999046,0.805999994278
1494938355288056397,4.4007601738,-0.205948844552,-0.315031915903,-0.175405591726,-0.621311426163,0.882916212082,-9.51587486267,0.0984999984503,-0.22499999404,-0.470999985933,1.12000000477,0.805999994278
1494938355354221584,4.4007601738,-0.205948844552,-0.315031915903,-0.175405591726,-0.621311426163,0.882916212082,-9.51587486267,0.0984999984503,-0.22499999404,-0.470999985933,1.12000000477,0.805999994278
1494938355392650284,4.42010402679,-0.042760565877,-0.247836753726,-0.203330859542,-0.621311426163,1.01371860504,-9.48317432404,0.10000000149,-0.219500005245,-0.471500009298,1.12000000477,0.805999994278
1494938355410157119,4.42010402679,-0.042760565877,-0.247836753726,-0.203330859542,-0.621311426163,1.01371860504,-9.48317432404,0.10000000149,-0.219500005245,-0.471500009298,1.12000000477,0.805999994278
1494938355487793458,4.41043186188,0.105592422187,-0.231256127357,-0.278380006552,-0.850215613842,0.948317408562,-9.54857540131,0.103500001132,-0.221000000834,-0.470999985933,1.25999999046,0.805999994278
1494938355604575138,4.42735815048,0.111701071262,-0.165806278586,-0.310668617487,-0.555910229683,0.784814417362,-9.61397647858,0.111000001431,-0.225999996066,-0.469000011683,1.25999999046,0.805999994278
1494938355687560342,4.40317821503,-0.045378562063,-0.218166157603,-0.417133688927,-0.457808405161,0.752113819122,-9.74477863312,0.118000000715,-0.227500006557,-0.467500001192,1.12000000477,0.0
