%time,field.supply,field.xgyro,field.ygyro,field.zgyro,field.xaccl,field.yaccl,field.zaccl,field.xmagn,field.ymagn,field.zmagn,field.temp,field.adc
1493911084010097971,4.47088193893,-0.0500000007451,-2.90000009537,0.20000000298,-0.0981018021703,0.784814417362,-9.74477863312,-0.0364999994636,0.129500001669,-0.432500004768,1.82000005245,0.805999994278
1493911084065649518,4.4563741684,-0.0500000007451,-4.25,0.10000000149,-0.0654011964798,0.784814417362,-9.71207809448,-0.0364999994636,0.129500001669,-0.432500004768,1.82000005245,0.805999994278
1493911084166491320,4.47329998016,-0.15000000596,-1.70000004768,0.15000000596,-0.0654011964798,0.784814417362,-9.71207809448,-0.0355000011623,0.129999995232,-0.432999998331,1.82000005245,0.805999994278
1493911084256372792,4.47329998016,-0.15000000596,-1.70000004768,0.15000000596,-0.0654011964798,0.784814417362,-9.71207809448,-0.0355000011623,0.129999995232,-0.432999998331,1.82000005245,0.805999994278
1493911084285811452,4.45153808594,-0.10000000149,-6.30000019073,-0.0500000007451,-0.0981018021703,0.817515015602,-9.67937755585,-0.0329999998212,0.130500003695,-0.432999998331,1.82000005245,0.805999994278
1493911084297171976,4.45153808594,-0.10000000149,-6.30000019073,-0.0500000007451,-0.0981018021703,0.817515015602,-9.67937755585,-0.0329999998212,0.130500003695,-0.432999998331,1.82000005245,0.805999994278
1493911084363143425,4.47329998016,-0.15000000596,-2.29999995232,0.20000000298,-0.0654011964798,0.850215613842,-9.67937755585,-0.0324999988079,0.130500003695,-0.432999998331,1.82000005245,0.805999994278
1493911084466721331,4.44912004471,-0.15000000596,-5.90000009537,-0.20000000298,-0.0654011964798,0.784814417362,-9.67937755585,-0.0329999998212,0.130500003695,-0.432999998331,1.67999994755,0.805999994278
1493911084567673482,4.46846389771,-0.15000000596,-2.20000004768,0.20000000298,-0.0654011964798,0.817515015602,-9.67937755585,-0.0329999998212,0.130500003695,-0.432999998331,1.82000005245,0.805999994278
1493911084655525854,4.44912004471,-0.15000000596,-6.80000019073,-0.20000000298,-0.0654011964798,0.784814417362,-9.71207809448,-0.0340000018477,0.129999995232,-0.432500004768,1.67999994755,0.805999994278
1493911084763382101,4.47088193893,0.0500000007451,-2.59999990463,0.10000000149,-0.0981018021703,0.817515015602,-9.74477863312,-0.0370000004768,0.129500001669,-0.432500004768,1.82000005245,0.805999994278
1493911084863369184,4.4563741684,-0.10000000149,-4.40000009537,-0.0500000007451,-0.0981018021703,0.784814417362,-9.71207809448,-0.0370000004768,0.128999993205,-0.432500004768,1.82000005245,0.805999994278
1493911084963707016,4.47571802139,-0.20000000298,-1.35000002384,0.20000000298,-0.0654011964798,0.817515015602,-9.71207809448,-0.0364999994636,0.129500001669,-0.432500004768,1.82000005245,0.805999994278
1493911085063382887,4.45395612717,-0.15000000596,-5.5,0.0500000007451,-0.0654011964798,0.817515015602,-9.71207809448,-0.0370000004768,0.128999993205,-0.432500004768,1.82000005245,0.805999994278
1493911085166027295,4.46120977402,0.0,-4.0,0.25,-0.0654011964798,0.817515015602,-9.71207809448,-0.0359999984503,0.129500001669,-0.432999998331,1.82000005245,0.805999994278
1493911085255034982,4.46120977402,0.0,-4.0,0.25,-0.0654011964798,0.817515015602,-9.71207809448,-0.0359999984503,0.129500001669,-0.432999998331,1.82000005245,0.805999994278
1493911085268631056,4.44428396225,-0.25,-8.35000038147,-0.300000011921,-0.0981018021703,0.817515015602,-9.71207809448,-0.0329999998212,0.130500003695,-0.432999998331,1.82000005245,0.0
1493911085276670905,4.44428396225,-0.25,-8.35000038147,-0.300000011921,-0.0981018021703,0.817515015602,-9.71207809448,-0.0329999998212,0.130500003695,-0.432999998331,1.82000005245,0.0
1493911085365397970,4.46120977402,-0.10000000149,-3.70000004768,0.0,-0.0981018021703,0.817515015602,-9.71207809448,-0.0329999998212,0.129999995232,-0.432999998331,1.82000005245,0.805999994278
1493911085462340464,4.43944787979,-0.25,-11.1999998093,-0.649999976158,-0.0981018021703,0.850215613842,-9.71207809448,-0.0335000008345,0.129999995232,-0.432999998331,1.82000005245,0.805999994278
1493911085564959870,4.46362781525,0.0,-4.19999980927,0.25,-0.0981018021703,0.784814417362,-9.67937755585,-0.0335000008345,0.130500003695,-0.432999998331,1.82000005245,0.805999994278
1493911085667740050,4.44428396225,0.0,-9.05000019073,-0.300000011921,-0.0654011964798,0.817515015602,-9.67937755585,-0.0344999991357,0.129500001669,-0.432999998331,1.82000005245,0.805999994278
1493911085765432639,4.46362781525,-0.25,-4.05000019073,0.10000000149,-0.0981018021703,0.784814417362,-9.71207809448,-0.0370000004768,0.128999993205,-0.433499991894,1.82000005245,0.805999994278
1493911085865080856,4.44186592102,-0.20000000298,-11.3000001907,-0.550000011921,-0.0981018021703,0.784814417362,-9.74477863312,-0.0375000014901,0.128999993205,-0.432999998331,1.82000005245,0.805999994278
1493911085968882254,4.4563741684,-0.0500000007451,-5.19999980927,-0.10000000149,-0.0654011964798,0.817515015602,-9.74477863312,-0.0375000014901,0.129500001669,-0.433499991894,1.96000003815,0.805999994278
1493911086064942025,4.43702983856,-0.20000000298,-11.9499998093,-0.800000011921,-0.0654011964798,0.817515015602,-9.74477863312,-0.0375000014901,0.128999993205,-0.432999998331,1.67999994755,0.805999994278
1493911086164869607,4.45879220963,0.0,-4.90000009537,0.0500000007451,-0.0981018021703,0.817515015602,-9.71207809448,-0.0364999994636,0.129500001669,-0.432999998331,1.82000005245,0.805999994278
