%time,field.xn,field.yn,field.xbd,field.ybd,field.xbdd,field.ybdd
1495619033150993359,0.0452336256274,0.0,0.450689793192,0.0,0.0,0.0
1495619033202116969,0.0751164594303,0.0,0.597656676057,0.0,0.0,0.0
1495619033253078617,0.112267540425,0.0,0.743021619899,0.0,0.0,0.0
1495619033302544544,0.156607644718,0.0,0.886802085854,0.0,0.0,0.0
1495619033351831119,0.192879862498,0.0,0.725444355598,0.0,0.0,0.0
1495619033404029866,0.236350683184,0.0,0.869416413733,0.0,0.0,0.0
1495619033452191298,0.27176309255,0.0,0.708248187303,0.0,0.0,0.0
1495619033503426095,0.314383476733,0.0,0.852407683672,0.0,0.0,0.0
1495619033551891057,0.350240510313,0.0,0.717140671596,0.0,0.0,0.0
1495619033602039194,0.393300672307,0.0,0.861203239887,0.0,0.0,0.0
1495619033652713026,0.429637027739,0.0,0.726727108634,0.0,0.0,0.0
1495619033702895944,0.473171286977,0.0,0.870685184761,0.0,0.0,0.0
1495619033752355585,0.509621871038,0.0,0.72901168122,0.0,0.0,0.0
1495619033802642706,0.553269113813,0.0,0.872944855506,0.0,0.0,0.0
1495619033852429624,0.592181343714,0.0,0.778244598015,0.0,0.0,0.0
1495619033902280935,0.63826340039,0.0,0.921641133508,0.0,0.0,0.0
1495619033953014901,0.676258583271,0.0,0.759903657633,0.0,0.0,0.0
1495619034001741418,0.72143358874,0.0,0.903500109376,0.0,0.0,0.0
1495619034051885924,0.758531607273,0.0,0.741960370663,0.0,0.0,0.0
1495619034102006124,0.802819227485,0.0,0.885752404234,0.0,0.0,0.0
1495619034152258883,0.845557163298,0.0,0.854758716259,0.0,0.0,0.0
1495619034202222499,0.895423225691,0.0,0.997321247863,0.0,0.0,0.0
1495619034253076801,0.937161168628,0.0,0.834758858741,0.0,0.0,0.0
1495619034302314068,0.986038138068,0.0,0.977539388792,0.0,0.0,0.0
1495619034353077367,1.02679776916,0.0,0.815192621934,0.0,0.0,0.0
1495619034403405205,1.07470709036,0.0,0.958186423966,0.0,0.0,0.0
1495619034453749317,1.11450962058,0.0,0.796050604425,0.0,0.0,0.0
1495619034502416120,1.16147227331,0.0,0.939253054447,0.0,0.0,0.0
1495619034552100790,1.20033845374,0.0,0.777323608634,0.0,0.0,0.0
1495619034603669219,1.24637496288,0.0,0.920730182911,0.0,0.0,0.0
1495619034652492886,1.28663065091,0.0,0.805113760472,0.0,0.0,0.0
1495619034703139760,1.33404152201,0.0,0.948217422094,0.0,0.0,0.0
1495619034753453700,1.37335103525,0.0,0.786190264673,0.0,0.0,0.0
1495619034802279182,1.41982604487,0.0,0.929500192399,0.0,0.0,0.0
1495619034853025649,1.46140220609,0.0,0.831523224579,0.0,0.0,0.0
1495619034902889043,1.51011915725,0.0,0.974339023042,0.0,0.0,0.0
1495619034952246507,1.55072051425,0.0,0.81202714017,0.0,0.0,0.0
1495619035002341215,1.59847328655,0.0,0.955055445954,0.0,0.0,0.0
1495619035052212082,1.63812097426,0.0,0.792953754073,0.0,0.0,0.0
1495619035103511483,1.68493047224,0.0,0.936189959764,0.0,0.0,0.0
1495619035152438794,1.72989677165,0.0,0.899325988118,0.0,0.0,0.0
1495619035202441801,1.78196690847,0.0,1.04140273646,0.0,0.0,0.0
1495619035252523868,1.82588490143,0.0,0.878359859111,0.0,0.0,0.0
1495619035302040081,1.87691815834,0.0,1.02066513826,0.0,0.0,0.0
1495619035354124637,1.91981057338,0.0,0.85784830073,0.0,0.0,0.0
1495619035402936221,1.96982943117,0.0,1.00037715586,0.0,0.0,0.0
