%time,field.timestamp,field.delx,field.dely,field.longitude,field.latitude
1495100721576855008,094521.60,62.0359982916,-492.885455832,9.9777609,57.0152646933
1495100721785133453,094521.80,62.0382194418,-492.902586573,9.97776061667,57.0152647133
1495100721982228483,094522.00,62.0485848123,-492.918709129,9.97776035,57.0152648067
1495100722175331954,094522.20,62.0713516061,-492.945915628,9.9777599,57.0152650117
1495100722371509205,094522.40,62.0922674417,-492.974129935,9.97775943333,57.0152652
1495100722590184568,094522.60,62.1115174144,-492.99730585,9.97775905,57.0152653733
1495100722774934460,094522.80,62.1092962642,-493.004359871,9.97775893333,57.0152653533
1495100722973384906,094523.00,62.1250294153,-493.01846671,9.9777587,57.015265495
1495100723175358353,094523.20,62.1437240986,-493.041642658,9.97775831667,57.0152656633
1495100723378922925,094523.40,62.1694524281,-493.065825884,9.97775791667,57.015265895
1495100723577748561,094523.60,62.1755605927,-493.076910202,9.97775773333,57.01526595
1495100723782482137,094523.80,62.181853852,-493.093033001,9.97775746667,57.0152660067
1495100723965890093,094524.00,62.1890725922,-493.104117252,9.97775728333,57.0152660717
1495100724167959716,094524.20,62.2073970862,-493.127293222,9.9777569,57.0152662367
1495100724372363918,094524.40,62.2373826201,-493.15349159,9.97775646667,57.0152665067
1495100724577694222,094524.60,62.2477479892,-493.164575653,9.97775628333,57.0152666
1495100724792643830,094524.80,62.2381230035,-493.164576228,9.97775628333,57.0152665133
1495100724970986690,094525.00,62.2499691408,-493.175660203,9.9777561,57.01526662
1495100725168528013,094525.20,62.2601494146,-493.185736579,9.97775593333,57.0152667117
1495100725380507138,094525.40,62.269959497,-493.199843771,9.9777557,57.0152668
1495100725571520811,094525.60,62.2880988943,-493.213950466,9.97775546667,57.0152669633
1495100725775644043,094525.80,62.3090147306,-493.2240262,9.9777553,57.0152671517
1495100725969327960,094526.00,62.3158632773,-493.230071982,9.9777552,57.0152672133
1495100726183045846,094526.20,62.3299305655,-493.240148126,9.97775503333,57.01526734
1495100726371470093,094526.40,62.3371493057,-493.244178488,9.97775496667,57.015267405
1495100726581000856,094526.60,62.3612117709,-493.259292527,9.97775471667,57.0152676217
1495100726778570676,094526.80,62.3686156057,-493.264330577,9.97775463333,57.0152676883
1495100726966313193,094527.00,62.3828679899,-493.26836052,9.97775456667,57.0152678167
1495100727191518013,094527.20,62.4026732508,-493.275413225,9.97775445,57.015267995
1495100727369252978,094527.40,62.4043391129,-493.273397729,9.97775448333,57.01526801
1495100727565288805,094527.60,62.419887168,-493.279442991,9.97775438333,57.01526815
1495100727768454721,094527.80,62.4339544562,-493.284480643,9.9777543,57.0152682767
1495100727979018582,094528.00,62.4487621271,-493.28347206,9.97775431667,57.01526841
1495100728172310827,094528.20,62.4683822912,-493.290524777,9.9777542,57.0152685867
1495100728378488511,094528.40,62.4783774697,-493.288508783,9.97775423333,57.0152686767
1495100728570724830,094528.60,62.4918894691,-493.284477183,9.9777543,57.0152687983
1495100728770814730,094528.80,62.5022548389,-493.282461167,9.97775433333,57.0152688917
1495100728977460915,094529.00,62.518358182,-493.278429412,9.9777544,57.0152690367
1495100729173442746,094529.20,62.5352019078,-493.278428406,9.9777544,57.0152691883
1495100729374305785,094529.40,62.5455672783,-493.277420088,9.97775441667,57.0152692817
1495100729565836919,094529.60,62.5683340728,-493.280441824,9.97775436667,57.0152694867
1495100729767997540,094529.80,62.5836970318,-493.276410113,9.97775443333,57.015269625
1495100729981610808,094530.00,62.5844374159,-493.264317688,9.97775463333,57.0152696317
1495100730171307210,094530.20,62.5975792233,-493.259278412,9.97775471667,57.01526975
1495100730372303021,094530.40,62.6105359354,-493.25826994,9.97775473333,57.0152698667
1495100730563014561,094530.60,62.6127570856,-493.246177427,9.97775493333,57.0152698867
1495100730808705651,094530.80,62.6240479348,-493.237107467,9.97775508333,57.0152699883
1495100730965680918,094531.00,62.6375599356,-493.232068169,9.97775516667,57.01527011
1495100731158750511,094531.20,62.6418171408,-493.220983232,9.97775535,57.0152701483
1495100731378108573,094531.40,62.6571801005,-493.216951522,9.97775541667,57.0152702867
1495100731573083575,094531.60,62.6658796074,-493.209897114,9.97775553333,57.015270365
1495100731769731769,094531.80,62.6725430581,-493.202842827,9.97775565,57.015270425
1495100731978059029,094532.00,62.6819829498,-493.195788375,9.97775576667,57.01527051
1495100732172308312,094532.20,62.6877209225,-493.186718747,9.97775591667,57.0152705617
1495100732376781800,094532.40,62.6979011955,-493.178656553,9.97775605,57.0152706533
1495100732600088761,094532.60,62.707896374,-493.170594369,9.97775618333,57.0152707433
1495100732822301373,094532.80,62.7106728115,-493.161524918,9.97775633333,57.0152707683
1495100732971843574,094533.00,62.7180766477,-493.149432096,9.97775653333,57.015270835
1495100733167665265,094533.20,62.7234444297,-493.137339396,9.97775673333,57.0152708833
1495100733379541440,094533.40,62.7301078803,-493.130285109,9.97775685,57.0152709433
1495100733571492667,094533.60,62.7334396074,-493.117184832,9.97775706667,57.0152709733
1495100733776063929,094533.80,62.742139113,-493.101061139,9.97775733333,57.0152710517
1495100733973241172,094534.00,62.7515790047,-493.092998989,9.97775746667,57.0152711367
1495100734174546792,094534.20,62.7497280452,-493.080906719,9.97775766667,57.01527112
1495100734379234139,094534.40,62.7549107297,-493.067806331,9.97775788333,57.0152711667
1495100734579252452,094534.60,62.7654611955,-493.061759512,9.97775798333,57.0152712617
1495100734786538376,094534.80,62.7699034974,-493.045636073,9.97775825,57.0152713017
1495100734966096825,094535.00,62.7784179083,-493.034550883,9.97775843333,57.0152713783
1495100735170483777,094535.20,62.7837856889,-493.024473579,9.9777586,57.0152714267
1495100735372815863,094535.40,62.7321439359,-493.058738405,9.97775803333,57.0152709617
1495100735576763024,094535.60,62.7376968125,-493.043622599,9.97775828333,57.0152710117
1495100735772870162,094535.80,62.7312184565,-493.025484415,9.97775858333,57.0152709533
1495100735975414140,094536.00,62.7367713324,-493.014399402,9.97775876667,57.0152710033
1495100736176480494,094536.20,62.7567616893,-493.012382812,9.9777588,57.0152711833
1495100736371823701,094536.40,62.7610188937,-493.002305575,9.97775896667,57.0152712217
1495100736571530171,094536.60,62.7639804294,-492.986182225,9.97775923333,57.0152712483
1495100736771514959,094536.80,62.7502833332,-492.965021377,9.97775958333,57.015271125
1495100736982352381,094537.00,62.7419540184,-492.946883304,9.97775988333,57.01527105
1495100737224886720,094537.20,62.7486174697,-492.935798224,9.97776006667,57.01527111
1495100737369278407,094537.40,62.7452857433,-492.917659853,9.97776036667,57.01527108
1495100737568580631,094537.60,62.7475068949,-492.906575039,9.97776055,57.0152711
1495100737787111216,094537.80,62.7463963188,-492.896498122,9.97776071667,57.01527109
1495100737963614319,094538.00,62.7467665108,-492.881382624,9.97776096667,57.0152710933
1495100738169654345,094538.20,62.7449155513,-492.865259561,9.97776123333,57.0152710767
1495100738362343932,094538.40,62.7441751686,-492.854174924,9.97776141667,57.01527107
1495100738575756615,094538.60,62.7439900725,-492.834020968,9.97776175,57.0152710683
1495100738787183429,094538.80,62.7512088127,-492.829989744,9.97776181667,57.0152711333
1495100738974244230,094539.00,62.753985251,-492.820920293,9.97776196667,57.0152711583
1495100739172063937,094539.20,62.7532448669,-492.807820259,9.97776218333,57.0152711517
1495100739368554707,094539.40,62.7593530315,-492.799758308,9.97776231667,57.0152712067
1495100739573669687,094539.60,62.720853086,-492.756429576,9.97776303333,57.01527086
1495100739769449753,094539.80,62.6573651958,-492.698994558,9.97776398333,57.0152702883
1495100739963581980,094540.00,62.5749975241,-492.6193913,9.9777653,57.0152695467
1495100740164865747,094540.20,62.4791178538,-492.530719562,9.97776676667,57.0152686833
1495100740371946618,094540.40,62.4023030587,-492.460185256,9.97776793333,57.0152679917
1495100740571621381,094540.60,62.3308560443,-492.372519755,9.97776938333,57.0152673483
1495100740780624290,094540.80,62.2582984564,-492.294931304,9.97777066667,57.015266695
1495100740977181755,094541.00,62.1811134693,-492.213312333,9.97777201667,57.015266
1495100741171543971,094541.20,62.1461303462,-492.161921798,9.97777286667,57.015265685
1495100741435382757,094541.40,62.0911568662,-492.089370788,9.97777406667,57.01526519
1495100741568705016,094541.60,62.0261882092,-492.009766483,9.97777538333,57.015264605
1495100741766710160,094541.80,61.9471522639,-491.91303214,9.97777698333,57.0152638933
1495100741973388742,094542.00,61.8914384005,-491.84048117,9.97777818333,57.0152633917
1495100742171870831,094542.20,61.8357245378,-491.756845516,9.97777956667,57.01526289
1495100742387961994,094542.40,61.8255442633,-491.7064612,9.9777804,57.0152627983
