%time,field.roll,field.pitch,field.yaw,field.rolld,field.pitchd,field.yawd,field.rolldd,field.pitchdd,field.yawdd
1495632723479401511,0.0566542422013,-0.0109871940224,-2.51084116465,0.0434755679282,-0.0117374928969,-0.0472012300145,-0.0727140671357,0.0756518223153,0.0112101588519
1495632723482318922,0.0287675038261,-0.0110590207304,-2.43733832351,0.0985939299536,-0.0142433188115,-0.0484267575945,-0.164901023344,0.0918026561015,0.0115012181917
1495632723523875809,0.0298382388861,-0.0111426125373,-2.43730892808,0.116427517594,-0.0152411483783,-0.048969167074,-0.194728182615,0.0982339805551,0.0116300389116
1495632723573977293,0.0132878575561,-0.00775141004187,-2.49954870717,0.0569373638016,-0.0153869285756,-0.05782012139,-0.0952292860402,0.0991735796396,0.0137321155702
1495632723623155055,0.0121348252138,-0.00775689590005,-2.49976283631,0.0377339805248,-0.0154525046266,-0.0610574675876,-0.0631111063968,0.0995962378511,0.0145009761513
1495632723673345936,0.01176239096,-0.00775908278905,-2.49982494277,0.0315311263221,-0.0154786092705,-0.0622674232996,-0.0527366644189,0.0997644904671,0.0147883372164
1495632723723703319,0.0248645001929,-0.00776755633706,-2.5925682803,-0.0434601414833,-0.0145136230074,-0.0676504761517,0.072688265988,0.0935448514048,0.0160667970693
1495632723776244915,0.0429913112312,0.0295471134656,-2.63067507827,-0.077000251916,-0.00965738373389,-0.0588790466702,0.128785010849,0.0622448664876,0.0139836073343
1495632723823153814,0.0423396922969,0.0297022939707,-2.63053461961,-0.0878532890632,-0.00780600937112,-0.0555563739687,0.146937009991,0.0503121781732,0.0131944819496
1495632723875728024,0.0421292063232,0.0297640352092,-2.63047093325,-0.0913589113121,-0.00706901127416,-0.0543144366002,0.152800258333,0.0455619943335,0.0128995253313
1495632723925529329,0.0578295076034,0.154141880115,-2.63745243075,-0.12871746418,0.0273949240476,-0.0324163982694,0.215283451786,-0.176568875874,0.0076988030586
1495632723973515459,0.0571039568914,0.155268929868,-2.63703839167,-0.140801784848,0.0408451042501,-0.0242223573531,0.23549480603,-0.263259504932,0.00575274147754
1495632724023459382,0.0776765127971,0.278347661486,-2.76461347994,-0.156075306191,0.06329669596,0.0108565671955,0.261040184946,-0.40796705378,-0.00257840405452
1495632724073520635,0.077379083702,0.279074166786,-2.76403390678,-0.161029374159,0.0719656307804,0.0241162236646,0.269325998058,-0.463841057067,-0.00572753502619
1495632724124356291,0.102984441951,0.343254638703,-2.81968272334,-0.0808031325967,0.0709250375902,0.0477698531068,0.135145431984,-0.457134107651,-0.0113452052307
1495632724172621227,0.100619354356,0.400179782264,-2.78892600621,0.110243783049,0.0429396941153,0.0556387020835,-0.184385718783,-0.276759793426,-0.0132140346444
1495632724224270675,0.104325336369,0.399235631324,-2.78875330758,0.171966800894,0.0316678704038,0.0585450103598,-0.287619141076,-0.204109355033,-0.0139042746538
1495632724273572685,0.105522404919,0.398859728649,-2.81089039429,0.191903854501,0.0271807631875,0.059605799243,-0.320964404256,-0.175188541975,-0.0141562090183
1495632724323081004,0.0483812321133,0.385273944245,-2.77652963163,0.239189488259,0.0195123818912,0.0289764239878,-0.400050909885,-0.125763419902,-0.00688181887978
1495632724373772085,0.0493016802357,0.385020586415,-2.77709107517,0.254520620916,0.0164884283101,0.0174869978953,-0.425692645286,-0.106273090832,-0.00415311262415
1495632724422801015,0.036080696897,0.349433569664,-2.82974956229,0.128473285421,0.0064274540683,-0.0136699137813,-0.214875056185,-0.0414269569649,0.00324656592494
