%time,field.xn,field.yn,field.xbd,field.ybd,field.xbdd,field.ybdd
1495706721831133857,0.00145059388368,-1.33482342706e-08,-5.39870868223e-05,0.0,0.0,0.0
1495706721878459009,0.00144695732401,-1.29841401303e-08,-7.27311937439e-05,0.0,0.0,0.0
1495706721931878722,0.00144239377454,-1.25313438135e-08,-9.12709899001e-05,0.0,0.0,0.0
1495706721978383588,0.00143691333945,-1.19924496535e-08,-0.000109608702278,0.0,0.0,0.0
1495706722031348563,0.0014305260128,-1.13699958624e-08,-0.000127746533591,0.0,0.0,0.0
1495706722081374618,0.00142324167971,-1.06664561125e-08,-0.000145686662543,0.0,0.0,0.0
1495706722132634698,0.00141507011754,-9.8842410809e-09,-0.00016343124409,0.0,0.0,0.0
1495706722181553069,0.0014060209971,-9.02569995876e-09,-0.000180982409697,0.0,0.0,0.0
1495706722231478482,0.00329483693193,-2.07420313568e-06,0.0377763412767,0.0,0.0,0.0
1495706722282349895,0.00706081434256,-1.40671789452e-05,0.0753199301349,0.0,0.0,0.0
1495706722329594800,0.0126834154788,-4.98021717875e-05,0.112454293875,0.0,0.0,0.0
1495706722381330569,0.0201421915896,-0.000128819847086,0.149183893049,0.0,0.0,0.0
1495706722431279658,0.0294166781698,-0.000276166638963,0.185513139593,0.0,0.0,0.0
1495706722481070417,0.0404862646752,-0.000522178524759,0.22144639735,0.0,0.0,0.0
1495706722532279233,0.0533300409819,-0.00090226822597,0.256987982597,0.0,0.0,0.0
1495706722581204100,0.0679266227706,-0.00145671468827,0.292142164565,0.0,0.0,0.0
1495706722630868167,0.0842539579261,-0.00223045359612,0.326913165949,0.0,0.0,0.0
1495706722681900145,0.102289115974,-0.00327286760235,0.361305163418,0.0,0.0,0.0
1495706722731698238,0.122008062515,-0.00463757489875,0.395322288115,0.0,0.0,0.0
1495706722781691397,0.143385420572,-0.00638221471789,0.428968626153,0.0,0.0,0.0
1495706722832730569,0.166394220728,-0.00856822833914,0.462248219106,0.0,0.0,0.0
1495706722881073378,0.19100564193,-0.0112606341705,0.495165064496,0.0,0.0,0.0
1495706722932203903,0.215307640105,-0.0142684079461,0.489748432727,0.0,0.0,0.0
1495706722982523081,0.239299752688,-0.0175797149269,0.484390842244,0.0,0.0,0.0
1495706723032394297,0.26298177953,-0.0211829948523,0.479091649497,0.0,0.0,0.0
1495706723081582395,0.286353768869,-0.0250669602145,0.473850217952,0.0,0.0,0.0
