%time,field.header.seq,field.header.stamp,field.header.frame_id,field.x,field.y,field.phi,field.theta,field.psi,field.u,field.v,field.p,field.q,field.r
1495637539917417393,8027,0,,-3.80063295364,-37.3566017151,0.00170974328648,-8.91374147614e-05,5.16478633881,0.132423982024,0.00571381021291,0.000462896510726,6.15189346718e-05,-0.0193495415151
1495637540005576853,8028,0,,-3.78059983253,-37.3961753845,0.00101943791378,0.0284269209951,5.16490840912,0.443534582853,0.00595138827339,-0.006903053727,0.285160571337,0.0277685355395
1495637540106104095,8029,0,,-3.75339841843,-37.4191207886,-0.00637154420838,0.0406262464821,5.15862464905,0.574588119984,0.00975348893553,-0.0739098191261,0.121993243694,0.0708479508758
1495637540174438065,8030,0,,-3.71455097198,-37.4963264465,-0.00737269362435,0.0414950177073,5.15860319138,0.864278376102,0.00706140091643,-0.010011495091,0.00868772808462,0.117615461349
1495637540211075961,8031,0,,-3.68033337593,-37.5381584167,-0.00465189712122,0.0398087836802,5.15611743927,0.902481853962,0.00919293239713,0.0272079650313,-0.0168623588979,0.162721186876
1495637540230338046,8032,0,,-3.62637448311,-37.6440734863,-0.00238813948818,0.0388933084905,5.14875793457,1.18862867355,0.00830259174109,0.0226375777274,-0.00915474630892,0.204781219363
1495637540301684904,8033,0,,-3.56034088135,-37.7752418518,-0.0026754909195,0.0386146493256,5.14096450806,1.46850883961,0.00807747803628,-0.00287351361476,-0.00278658629395,0.245124563575
1495637540404527097,8034,0,,-3.52697658539,-37.8200798035,-0.00374104268849,0.0385207645595,5.14604091644,1.30436205864,0.00939941126853,-0.0106555176899,-0.000938850804232,0.285241156816
1495637540502916006,8035,0,,-3.45518422127,-37.9610099792,-0.00391500024125,0.0386104136705,5.15426397324,1.58158910275,0.00794285815209,-0.00173957680818,0.00089649745496,0.324868917465
1495637540603883038,8036,0,,-3.42852282524,-37.9890594482,-0.00412303116173,0.0385288521647,5.15860319138,1.48793554306,0.0166307725012,-0.00208030967042,-0.000815622566734,0.363403350115
1495637540704911944,8037,0,,-3.34505391121,-38.1441421509,-0.00237994850613,0.038533937186,5.16006135941,1.76113939285,0.0131949493662,0.0174308288842,5.08443590661e-05,0.400479882956
