%time,field.roll,field.pitch,field.yaw,field.rolld,field.pitchd,field.yawd,field.rolldd,field.pitchdd,field.yawdd
1494923822640057490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494923822691570535,-0.0637709518365,-0.0220720767232,0.383622023188,0.0104992522132,-0.143480376345,0.0132783003921,-0.0175602842397,0.924776017528,-0.00315355885075
1494923822743065212,-0.0635636969956,-0.0268551415934,0.384151949237,0.0139523098819,-0.200575002674,0.0178022023368,-0.0233356168947,1.29276878772,-0.00422797278901
1494923822790577609,-0.0697039838279,-0.0220563662003,0.468162267395,-0.0442661100503,-0.111516458731,0.0195890361001,0.0740362702874,0.718758545395,-0.00465234076251
1494923822840688520,-0.0708329344182,-0.0190858756097,0.468256864651,-0.063068614732,-0.0760579805166,0.0201606752275,0.105483969602,0.490217534378,-0.00478810344121
1494923822890591654,-0.071197593953,-0.0179033752192,0.468267872019,-0.0691419817879,-0.0619426086701,0.0203742598106,0.115641840813,0.399239536588,-0.00483882917662
1494923822940873816,-0.0651975851826,-0.0290339876664,0.509004556247,0.0475578114972,-0.307836290389,-0.0102123940176,-0.0795417302827,1.9841014216,0.00242541474363
1494923822990133502,-0.0644643502095,0.00768054400222,0.477270515716,0.0555884027788,0.348817612967,0.0704107567501,-0.0929731121235,-2.24823889637,-0.0167223559176
1494923823040450236,-0.0643086174687,0.0295825693645,0.478790569546,0.0581821106913,0.610260077965,0.100586098637,-0.0973111589914,-3.93331756533,-0.0238889144131
1494923823090703065,-0.0737382448737,-1.40789415195e-06,0.574992617394,-0.0596448610822,0.127447570225,0.0505479044462,0.0997576487141,-0.821439554585,-0.0120049845798
1494923823140529862,-0.0760232719701,-0.0161046548042,0.574104214396,-0.097701706723,-0.0647753390486,0.0317320692327,0.163408755779,0.417497372153,-0.00753627684464
1494923823190256856,-0.0721709916531,-0.0125336193388,0.517326841455,-0.0209982310644,0.0263843620218,-0.0982183967128,0.0351201112741,-0.170055486731,0.0233265918915
1494923823240431392,-0.0706833466537,-0.00949280003957,0.514799180644,0.00377835805032,0.0626823839251,-0.146732041557,-0.00631940637066,-0.404007620082,0.0348484455597
1494923823290454583,-0.0702028245307,-0.00828230181024,0.51386896656,0.0117814046009,0.0771319627707,-0.164864760955,-0.0197047189014,-0.497139686781,0.0391549152176
1494923823340499495,-0.0697457198957,-0.0310936230998,0.482794699081,-0.044961093675,-0.30836958197,-0.140964176154,0.0751986492593,1.98753865306,0.0334785938127
1494923823390491047,-0.070846413069,-0.0439514057606,0.483229737958,-0.0632931002749,-0.461851718596,-0.131993908959,0.105859427764,2.97677915191,0.031348180682
1494923823440833972,-0.0663081653077,-0.0257827913124,0.447457813873,-0.0395458839302,-0.13169650658,-0.190108817596,0.066141564011,0.848825281756,0.045150307391
1494923823490508515,-0.0658477824923,-0.0147707455092,0.446319959728,-0.0318783158686,-0.000246719447958,-0.211792613233,0.0533173483568,0.00159018420736,0.0503001476289
1494923823540574867,-0.067231750186,-0.0294737303106,0.464115447244,-0.0590670149477,-0.325191809091,-0.127736660024,0.0987911853735,2.09596318191,0.0303370960807
1494923823593835062,-0.0677590672603,-0.0403125799958,0.457135456319,-0.0678494314208,-0.454574255854,-0.0963447089716,0.113480015249,2.92987362251,0.0228815963435
1494923823640554481,-0.0697603827258,0.0102292184042,0.453936980186,-0.0410240607636,0.472047719895,0.00753373929115,0.0686138548776,-3.04249557751,-0.00178924180951
1494923823690636059,-0.0692399225171,0.0411359875859,0.455922583283,-0.0323557794185,0.840979019,0.0463697766439,0.0541159191007,-5.4203734882,-0.011012691024
1494923823740529135,-0.0595902166274,0.0168822067227,0.521302548714,0.0891089111462,0.317130649011,-0.0311801521091,-0.149037071998,-2.0440064774,0.00740519808619
1494923823790542898,-0.0572346389791,-0.000591148273945,0.519865497801,0.128340768943,0.108552679305,-0.0602452240846,-0.214653418779,-0.699656057624,0.0143080706127
1494923823840597238,-0.0693203129807,0.00659800371557,0.473414568707,0.0223450017109,0.263068537151,-0.101874708955,-0.0373726217271,-1.69555921389,0.0241949557251
1494923823890523838,-0.0713756935658,0.0117519895074,0.472584514944,-0.0118870395773,0.32459123133,-0.117383595322,0.0198813962659,-2.09209226991,0.0278782724467
1494923823940529359,-0.0653906410049,-0.0161091224403,0.547434237044,0.0363899331288,-0.153958118819,-0.215233748704,-0.0608631506542,0.992308353346,0.051117407587
