%time,field.supply,field.xgyro,field.ygyro,field.zgyro,field.xaccl,field.yaccl,field.zaccl,field.xmagn,field.ymagn,field.zmagn,field.temp,field.adc
1494926199911340932,4.50231599808,0.0,-0.00872664619237,0.00610865233466,0.13080239296,-0.752113819122,-9.67937755585,0.188500002027,0.0305000003427,-0.408499985933,4.34000015259,0.805999994278
1494926200013123218,4.51682376862,-0.00174532923847,-0.00610865233466,0.00610865233466,0.0981018021703,-0.752113819122,-9.71207809448,0.188500002027,0.0305000003427,-0.408499985933,4.34000015259,0.805999994278
1494926200121773487,4.46604585648,0.00174532923847,-0.042760565877,0.0069813169539,0.13080239296,-0.784814417362,-9.71207809448,0.1875,0.0299999993294,-0.408499985933,4.48000001907,0.805999994278
1494926200222034910,4.49022579193,0.000872664619237,-0.0261799395084,0.0069813169539,0.163503006101,-0.752113819122,-9.71207809448,0.1875,0.0299999993294,-0.408499985933,4.48000001907,0.805999994278
1494926200322258200,4.46604585648,-0.00174532923847,-0.0471238903701,0.00523598771542,0.0981018021703,-0.752113819122,-9.67937755585,0.186000004411,0.0289999991655,-0.411000013351,4.48000001907,0.805999994278
1494926200419763057,4.48780822754,0.000872664619237,-0.0235619451851,0.0078539820388,0.13080239296,-0.752113819122,-9.71207809448,0.185499995947,0.0295000001788,-0.411000013351,4.34000015259,0.805999994278
1494926200521866614,4.46846389771,-0.000872664619237,-0.0445058941841,0.00610865233466,0.0981018021703,-0.784814417362,-9.67937755585,0.185499995947,0.0289999991655,-0.411000013351,4.48000001907,0.805999994278
1494926200561321212,4.46846389771,-0.000872664619237,-0.0445058941841,0.00610865233466,0.0981018021703,-0.784814417362,-9.67937755585,0.185499995947,0.0289999991655,-0.411000013351,4.48000001907,0.805999994278
1494926200577294752,4.46846389771,-0.000872664619237,-0.0445058941841,0.00610865233466,0.0981018021703,-0.784814417362,-9.67937755585,0.185499995947,0.0289999991655,-0.411000013351,4.48000001907,0.805999994278
1494926200623966958,4.48539018631,0.0,-0.0218166150153,0.0078539820388,0.0981018021703,-0.752113819122,-9.67937755585,0.186000004411,0.0295000001788,-0.411000013351,4.34000015259,0.805999994278
1494926200723245225,4.46604585648,0.00261799385771,-0.0532325431705,0.00610865233466,0.13080239296,-0.752113819122,-9.67937755585,0.185499995947,0.0295000001788,-0.411000013351,4.48000001907,0.805999994278
1494926200822893301,4.48055410385,0.00174532923847,-0.0296705979854,0.0078539820388,0.13080239296,-0.752113819122,-9.64667701721,0.1875,0.0295000001788,-0.408499985933,4.48000001907,0.805999994278
1494926200922520705,4.46846389771,0.00261799385771,-0.0410152375698,0.0069813169539,0.13080239296,-0.752113819122,-9.67937755585,0.187999993563,0.0289999991655,-0.408499985933,4.48000001907,0.805999994278
1494926201022857976,4.48297214508,0.00174532923847,-0.0209439508617,0.00610865233466,0.0981018021703,-0.784814417362,-9.67937755585,0.1875,0.0295000001788,-0.408499985933,4.48000001907,0.805999994278
1494926201118565328,4.46846389771,-0.00174532923847,-0.0375245772302,0.00523598771542,0.13080239296,-0.784814417362,-9.67937755585,0.187999993563,0.0295000001788,-0.409000009298,4.48000001907,0.805999994278
1494926201221295920,4.48780822754,-0.00174532923847,-0.0183259565383,0.00872664619237,0.13080239296,-0.752113819122,-9.67937755585,0.1875,0.0295000001788,-0.408499985933,4.34000015259,0.805999994278
