0.785398,1,0,0,7.07107,7.07107
0.785398,1,0,0,7.07107,7.07107
0.785398,1,0,0,7.07107,7.07107
0.785398,0.0421547,0.074867,0.00203784,7.08812,7.13045
0.785398,0.4119,0.690378,0.156545,7.32681,7.63704
0.785398,0.638639,1.56253,0.735211,7.94923,8.43002
0.785398,0.483265,2.86709,1.56484,8.83329,9.59008
0.785398,0.30302,4.21197,2.1083,9.42158,10.6441
0.785398,0.23178,5.62547,2.44812,9.72342,11.5699
0.785398,0.379458,7.20328,2.95764,10.0705,12.5378
0.785398,0.512433,8.53773,3.60664,10.5387,13.4044
0.785398,0.630525,9.64822,4.33014,11.1293,14.2199
0.785398,0.735399,10.5621,5.08173,11.8177,15.0026
0.785398,0.828534,11.3078,5.82927,12.566,15.7498
0.785398,0.911245,11.912,6.55143,13.3345,16.4497
0.785398,0.984699,12.399,7.2349,14.0898,17.0909
0.785398,1.04993,12.7899,7.87205,14.8083,17.6662
0.785398,1.01254,13.2119,8.58849,15.6099,18.2967
0.785398,0.955462,13.6456,9.2367,16.3124,18.8746
0.785398,0.904774,14.062,9.79225,16.8998,19.3811
0.785398,0.85976,14.4555,10.2682,17.3935,19.8269
0.785398,0.819783,14.8227,10.676,17.8097,20.2195
0.785398,0.784282,15.162,11.0256,18.1613,20.5651
0.785398,0.752753,15.4729,11.3252,18.4587,20.8691
0.785398,0.724754,15.756,11.5823,18.7104,21.1359
0.785398,0.699889,16.012,11.8029,18.9236,21.3697
0.785398,0.677806,16.2424,11.9922,19.104,21.574
0.785398,0.658196,16.4487,12.1546,19.2568,21.7523
0.785398,0.64078,16.6325,12.294,19.3861,21.9074
0.785398,0.625313,16.7954,12.4133,19.4953,22.042
0.785398,0.611578,16.9392,12.5155,19.5876,22.1584
0.785398,0.59938,17.0653,12.6027,19.6653,22.2588
0.785398,0.588548,17.1754,12.6769,19.7307,22.3449
0.785398,0.578927,17.2707,12.7398,19.7854,22.4185
0.785398,0.570384,17.3528,12.7929,19.831,22.481
0.785398,0.562797,17.4227,12.8374,19.8689,22.5336
0.785398,0.556059,17.4817,12.8743,19.8999,22.5775
0.785398,0.550075,17.5308,12.9046,19.9252,22.6137
0.785398,0.544761,17.571,12.929,19.9454,22.643
0.785398,0.540042,17.603,12.9484,19.9613,22.6663
0.785398,0.564406,17.6706,12.9898,19.9956,22.7158
0.785398,0.632958,17.7911,13.0726,20.0679,22.81
0.785398,0.693837,17.8904,13.1507,20.1399,22.8944
0.785398,0.747902,17.9718,13.2225,20.2091,22.969
0.785398,0.795916,18.0379,13.2872,20.2734,23.0342
0.785398,0.838555,18.0914,13.3444,20.3316,23.0903
0.785398,0.876422,18.1342,13.394,20.3831,23.1378
0.785398,0.910051,18.1679,13.4361,20.4276,23.1775
0.785398,0.939916,18.1942,13.471,20.465,23.2098
0.785398,0.966438,18.2141,13.4992,20.4954,23.2355
0.785398,0.989991,18.2287,13.5209,20.5192,23.2551
0.785398,1.01091,18.2389,13.5367,20.5366,23.2692
0.785398,1.02948,18.2452,13.5471,20.5481,23.2783
0.785398,1.04598,18.2484,13.5524,20.554,23.283
0.785398,1.06063,18.2488,13.5532,20.5549,23.2837
0.785398,1.07364,18.2469,13.5498,20.551,23.2807
0.785398,1.0852,18.2431,13.5426,20.5429,23.2745
0.785398,1.02203,18.3007,13.6432,20.6554,23.362
0.785398,0.953869,18.3664,13.7422,20.7633,23.4507
0.785398,0.893334,18.428,13.8232,20.8495,23.5256
0.785398,0.839574,18.4842,13.889,20.9179,23.5883
0.785398,0.791832,18.5342,13.9419,20.9716,23.6404
0.785398,0.749433,18.5778,13.9841,21.0133,23.6829
0.785398,0.71178,18.6148,14.0171,21.0454,23.7173
0.785398,0.678341,18.6454,14.0426,21.0694,23.7443
0.785398,0.648645,18.6698,14.0616,21.0871,23.7651
0.785398,0.622273,18.6884,14.0753,21.0994,23.7803
0.785398,0.598852,18.7015,14.0845,21.1075,23.7907
0.785398,0.578053,18.7095,14.0898,21.1122,23.7969
0.785398,0.559582,18.7129,14.0919,21.114,23.7994
0.785398,0.543178,18.7119,14.0913,21.1135,23.7987
0.785398,0.528611,18.707,14.0884,21.1111,23.7951
0.785398,0.515673,18.6985,14.0835,21.1072,23.7891
0.785398,0.56158,18.7728,14.1282,21.1438,23.843
0.785398,0.620423,18.8583,14.1858,21.1939,23.9092
0.785398,0.672679,18.9281,14.2388,21.2423,23.9674
0.785398,0.719087,18.9847,14.2863,21.2872,24.0176
0.785398,0.7603,19.0301,14.3279,21.3277,24.0604
0.785398,0.796901,19.066,14.3634,21.3631,24.096
0.785398,0.829405,19.0938,14.3929,21.3931,24.125
0.785398,0.85827,19.1148,14.4166,21.4175,24.1478
0.785398,0.883905,19.1301,14.4347,21.4364,24.1651
0.785398,0.906671,19.1404,14.4476,21.45,24.1772
0.785398,0.926888,19.1465,14.4556,21.4586,24.1847
0.785398,0.944843,19.1491,14.4591,21.4624,24.1879
0.785398,0.960788,19.1487,14.4585,21.4617,24.1873
0.785398,0.974948,19.1457,14.4541,21.4569,24.1833
0.785398,0.987524,19.1404,14.4462,21.4483,24.1762
0.785398,0.998692,19.1332,14.4351,21.4361,24.1663
0.785398,1.00861,19.1243,14.4212,21.4208,24.1539
0.785398,0.981856,19.1478,14.457,21.4601,24.186
0.785398,0.927935,19.197,14.5261,21.5347,24.2491
0.785398,0.88005,19.2412,14.5821,21.5938,24.3014
0.785398,0.837524,19.28,14.6268,21.6402,24.3443
0.785398,0.799758,19.3131,14.6621,21.6761,24.3789
0.785398,0.766219,19.3405,14.6894,21.7033,24.4062
0.785398,0.736434,19.3625,14.7098,21.7233,24.4271
0.785398,0.709983,19.3791,14.7245,21.7374,24.4424
0.785398,0.686492,19.3907,14.7342,21.7467,24.4527
0.785398,0.665631,19.3977,14.7398,21.7519,24.4588
0.785398,0.647104,19.4003,14.7418,21.7537,24.461
0.785398,0.630652,19.3989,14.7408,21.7528,24.4598
0.785398,0.61604,19.3939,14.7372,21.7496,24.4557
0.785398,0.603064,19.3854,14.7313,21.7444,24.4491
0.785398,0.591541,19.3739,14.7235,21.7376,24.4401
0.785398,0.594909,19.3797,14.7274,21.741,24.4446
0.785398,0.64176,19.4422,14.7721,21.7808,24.4948
0.785398,0.685223,19.4951,14.8136,21.8192,24.5398
0.785398,0.723821,19.5373,14.8496,21.8535,24.5777
0.785398,0.758099,19.5705,14.8801,21.8832,24.609
0.785398,0.788541,19.596,14.905,21.908,24.6341
0.785398,0.815575,19.615,14.9246,21.9278,24.6535
0.785398,0.839584,19.6283,14.9392,21.9427,24.6677
0.785398,0.860905,19.6369,14.949,21.9528,24.6771
0.785398,0.87984,19.6414,14.9544,21.9584,24.6822
0.785398,0.896655,19.6424,14.9556,21.9597,24.6834
0.785398,0.911589,19.6404,14.953,21.9569,24.681
0.785398,0.924851,19.6358,14.9469,21.9505,24.6754
0.785398,0.936628,19.6289,14.9377,21.9406,24.6668
0.785398,0.947087,19.6201,14.9255,21.9275,24.6557
0.785398,0.939297,19.6271,14.9352,21.9379,24.6646
0.785398,0.906849,19.657,14.9746,21.9799,24.7011
0.785398,0.878033,19.682,15.0054,22.0124,24.7301
0.785398,0.852442,19.702,15.0289,22.0368,24.7525
0.785398,0.829716,19.7173,15.046,22.0544,24.7691
0.785398,0.809533,19.7281,15.0576,22.0662,24.7804
0.785398,0.791609,19.7348,15.0645,22.0731,24.7872
0.785398,0.775692,19.7375,15.0672,22.0758,24.79
0.785398,0.761556,19.7366,15.0663,22.075,24.7891
0.785398,0.749002,19.7324,15.0624,22.0711,24.7851
0.785398,0.737853,19.7252,15.0557,22.0646,24.7782
0.785398,0.727952,19.7151,15.0467,22.0558,24.7688
