0,0
0,0
0,0
0.0384524,0.074867
0.403456,0.663216
1.07502,1.49943
2.02021,2.71003
2.83636,3.88449
3.65092,5.15052
4.53488,6.4345
5.35602,7.53176
6.1079,8.4637
6.78916,9.25194
7.40166,9.91683
7.94915,10.4768
8.43637,10.948
8.86848,11.3446
9.25069,11.6784
9.58801,11.9596
9.88515,12.1967
10.2056,12.4496
10.5151,12.7043
10.7921,12.9424
11.0381,13.1618
11.2558,13.3622
11.4479,13.544
11.617,13.7077
11.7652,13.8542
11.8948,13.9845
12.0075,14.0997
12.1052,14.2008
12.1894,14.2891
12.2615,14.3654
12.3228,14.4309
12.3744,14.4865
12.4173,14.533
12.4524,14.5714
12.4805,14.6023
12.5025,14.6265
12.5188,14.6446
12.5301,14.6572
12.537,14.6649
12.5399,14.6681
12.5391,14.6672
12.5352,14.6628
12.5284,14.6551
12.519,14.6445
12.5073,14.6312
12.4935,14.6156
12.4778,14.5979
12.4606,14.5782
12.4418,14.5569
12.4217,14.534
12.4205,14.5326
12.4257,14.5383
12.427,14.5398
12.4249,14.5376
12.4198,14.5321
12.4118,14.5238
12.4013,14.5131
12.3886,14.5002
12.374,14.4854
12.3575,14.4689
12.3394,14.451
12.3199,14.4318
12.2991,14.4115
12.2771,14.3902
12.2541,14.368
12.2302,14.345
12.2055,14.3213
12.18,14.297
12.1539,14.2721
12.1271,14.2467
12.0999,14.221
12.0721,14.1948
12.0439,14.1682
12.0154,14.1414
11.9865,14.1142
11.9573,14.0869
11.9278,14.0593
11.8981,14.0315
11.8681,14.0035
11.838,13.9753
11.8077,13.9471
11.7772,13.9186
11.7466,13.8901
11.7158,13.8615
11.685,13.8328
11.654,13.804
11.6229,13.7751
11.5918,13.7462
11.5776,13.7328
11.5662,13.7221
11.5551,13.7113
11.5418,13.6982
11.5266,13.683
11.5096,13.6659
11.4911,13.6471
11.4712,13.6266
11.4501,13.6047
11.4278,13.5814
11.4046,13.557
11.3901,13.5417
11.3855,13.5369
11.3781,13.5292
11.3682,13.519
11.3559,13.5066
11.3416,13.4922
11.3255,13.4761
11.3078,13.4584
11.2885,13.4394
11.2783,13.4293
11.2713,13.4223
11.2848,13.4357
11.3186,13.4695
11.3684,13.5191
11.4307,13.5812
11.5026,13.6528
11.582,13.7321
11.6673,13.8173
11.7572,13.907
11.8507,14.0004
11.9469,14.0964
12.0453,14.1948
12.1455,14.2948
12.2468,14.3961
12.3491,14.4984
12.4524,14.6016
12.5562,14.7054
12.6607,14.8097
12.7653,14.9143
12.8705,15.0195
12.9756,15.1246
13.081,15.23
13.1865,15.3355
13.2921,15.4411
13.3978,15.5468
13.5036,15.6525
13.6095,15.7584
13.7155,15.8644
