0,-nan,1.5708,1,0,0,6.72961e-313,3.80922e-302
0,-nan,1.5708,1,0,0,6.72961e-313,3.80922e-302
0,-nan,1.5708,1,0,0,6.72961e-313,3.80922e-302
0,-nan,1.5708,1,0,0,6.72961e-313,3.80922e-302
0,-nan,1.57722,0.379879,0.641398,0.13529,6.72961e-313,3.80922e-302
0,-nan,1.58564,1.04062,1.47142,0.902755,6.72961e-313,3.80922e-302
0,-nan,1.59024,1.4015,1.89823,2.38322,6.72961e-313,3.80922e-302
0,-nan,1.59484,1.30147,2.29822,4.45157,6.72961e-313,3.80922e-302
0,-nan,1.60581,0.981846,3.27472,6.49848,6.72961e-313,3.80922e-302
0,-nan,1.62131,0.697617,4.6514,7.98981,6.72961e-313,3.80922e-302
0,-nan,1.64117,0.634928,6.39728,9.24973,6.72961e-313,3.80922e-302
0,-nan,1.66271,0.961868,8.19517,11.0874,6.72961e-313,3.80922e-302
0,-nan,1.67602,1.32819,9.15553,13.3139,6.72961e-313,3.80922e-302
0,-nan,1.68031,1.65352,9.29323,15.4805,6.72961e-313,3.80922e-302
0,-nan,1.67723,1.94243,8.82806,17.3667,6.72961e-313,3.80922e-302
0,-nan,1.66979,2.17068,8.06895,18.7535,6.72961e-313,3.80922e-302
0,-nan,1.65596,2.10435,6.77609,20.628,6.72961e-313,3.80922e-302
0,-nan,1.64722,1.88023,5.92835,22.5776,6.72961e-313,3.80922e-302
0,-nan,1.64413,1.6812,5.55087,24.4412,6.72961e-313,3.80922e-302
0,-nan,1.64551,1.50445,5.52862,26.141,6.72961e-313,3.80922e-302
0,-nan,1.65023,1.34748,5.75981,27.6426,6.72961e-313,3.80922e-302
0,-nan,1.65728,1.20807,6.16094,28.939,6.72961e-313,3.80922e-302
0,-nan,1.66581,1.08428,6.66705,30.0401,6.72961e-313,3.80922e-302
0,-nan,1.67514,0.974334,7.22956,30.9637,6.72961e-313,3.80922e-302
0,-nan,1.68475,0.876697,7.81347,31.7314,6.72961e-313,3.80922e-302
0,-nan,1.69453,0.802397,8.40928,32.3827,6.72961e-313,3.80922e-302
0,-nan,1.70722,0.961621,9.15804,33.2884,6.72961e-313,3.80922e-302
0,-nan,1.71726,1.13582,9.69933,34.2487,6.72961e-313,3.80922e-302
0,-nan,1.72439,1.29052,10.0364,35.1726,6.72961e-313,3.80922e-302
0,-nan,1.72914,1.4279,10.2146,36.0311,6.72961e-313,3.80922e-302
0,-nan,1.73197,1.54991,10.2737,36.8102,6.72961e-313,3.80922e-302
0,-nan,1.73324,1.648,10.2526,37.4395,6.72961e-313,3.80922e-302
0,-nan,1.73353,1.75449,10.1602,38.1179,6.72961e-313,3.80922e-302
0,-nan,1.73293,1.83994,10.0345,38.6532,6.72961e-313,3.80922e-302
0,-nan,1.73176,1.91583,9.88517,39.118,6.72961e-313,3.80922e-302
0,-nan,1.73021,1.98322,9.72379,39.5196,6.72961e-313,3.80922e-302
0,-nan,1.72843,2.04308,9.55872,39.8654,6.72961e-313,3.80922e-302
0,-nan,1.72655,2.09623,9.39587,40.1625,6.72961e-313,3.80922e-302
0,-nan,1.72464,2.14343,9.23929,40.4171,6.72961e-313,3.80922e-302
0,-nan,1.72276,2.18535,9.09162,40.6349,6.72961e-313,3.80922e-302
0,-nan,1.72097,2.22258,8.95448,40.8211,6.72961e-313,3.80922e-302
0,-nan,1.71928,2.25564,8.82874,40.9798,6.72961e-313,3.80922e-302
0,-nan,1.71773,2.285,8.71472,41.1149,6.72961e-313,3.80922e-302
0,-nan,1.7163,2.31108,8.61236,41.2296,6.72961e-313,3.80922e-302
0,-nan,1.71502,2.33423,8.52133,41.3268,6.72961e-313,3.80922e-302
0,-nan,1.71388,2.3548,8.44117,41.4087,6.72961e-313,3.80922e-302
0,-nan,1.7128,2.36923,8.36608,41.4825,6.72961e-313,3.80922e-302
0,-nan,1.71013,2.27475,8.1784,41.6847,6.72961e-313,3.80922e-302
0,-nan,1.70759,2.14853,7.99242,41.9374,6.72961e-313,3.80922e-302
0,-nan,1.70583,2.03643,7.85595,42.1778,6.72961e-313,3.80922e-302
0,-nan,1.70469,1.93688,7.75882,42.4007,6.72961e-313,3.80922e-302
0,-nan,1.70402,1.84847,7.69224,42.6033,6.72961e-313,3.80922e-302
0,-nan,1.70369,1.76996,7.6489,42.7846,6.72961e-313,3.80922e-302
0,-nan,1.70362,1.70024,7.62288,42.9449,6.72961e-313,3.80922e-302
0,-nan,1.70371,1.63832,7.60945,43.0851,6.72961e-313,3.80922e-302
0,-nan,1.70391,1.58333,7.6049,43.2066,6.72961e-313,3.80922e-302
0,-nan,1.70418,1.53449,7.60638,43.3108,6.72961e-313,3.80922e-302
0,-nan,1.70448,1.49112,7.6117,43.3994,6.72961e-313,3.80922e-302
0,-nan,1.70478,1.45261,7.61922,43.4739,6.72961e-313,3.80922e-302
0,-nan,1.70507,1.4184,7.62773,43.5357,6.72961e-313,3.80922e-302
0,-nan,1.70534,1.38803,7.63634,43.5862,6.72961e-313,3.80922e-302
0,-nan,1.70558,1.36105,7.64442,43.6266,6.72961e-313,3.80922e-302
0,-nan,1.70578,1.3371,7.65154,43.658,6.72961e-313,3.80922e-302
0,-nan,1.70593,1.31582,7.65742,43.6815,6.72961e-313,3.80922e-302
0,-nan,1.70605,1.29693,7.66187,43.6979,6.72961e-313,3.80922e-302
0,-nan,1.70613,1.28015,7.66481,43.7081,6.72961e-313,3.80922e-302
0,-nan,1.70616,1.26525,7.66621,43.7126,6.72961e-313,3.80922e-302
0,-nan,1.70616,1.25201,7.66608,43.7123,6.72961e-313,3.80922e-302
0,-nan,1.70612,1.24026,7.66446,43.7075,6.72961e-313,3.80922e-302
0,-nan,1.70604,1.22982,7.66142,43.6988,6.72961e-313,3.80922e-302
0,-nan,1.70594,1.22056,7.65702,43.6866,6.72961e-313,3.80922e-302
0,-nan,1.7058,1.21232,7.65136,43.6713,6.72961e-313,3.80922e-302
0,-nan,1.70564,1.20502,7.64451,43.6533,6.72961e-313,3.80922e-302
0,-nan,1.70548,1.19914,7.63742,43.6349,6.72961e-313,3.80922e-302
0,-nan,1.70525,1.19276,7.62763,43.6101,6.72961e-313,3.80922e-302
0,-nan,1.70532,1.20755,7.63072,43.6186,6.72961e-313,3.80922e-302
0,-nan,1.70651,1.31047,7.67826,43.769,6.72961e-313,3.80922e-302
0,-nan,1.70743,1.41387,7.70996,43.9225,6.72961e-313,3.80922e-302
0,-nan,1.70801,1.5057,7.72441,44.0575,6.72961e-313,3.80922e-302
0,-nan,1.70833,1.58726,7.7268,44.1746,6.72961e-313,3.80922e-302
0,-nan,1.70848,1.65968,7.72119,44.2746,6.72961e-313,3.80922e-302
0,-nan,1.7085,1.724,7.71066,44.3591,6.72961e-313,3.80922e-302
0,-nan,1.70844,1.78112,7.69754,44.4294,6.72961e-313,3.80922e-302
0,-nan,1.70833,1.83184,7.68352,44.4872,6.72961e-313,3.80922e-302
0,-nan,1.7082,1.87689,7.66983,44.5339,6.72961e-313,3.80922e-302
0,-nan,1.70807,1.9169,7.65731,44.5707,6.72961e-313,3.80922e-302
0,-nan,1.70795,1.95242,7.64654,44.5989,6.72961e-313,3.80922e-302
0,-nan,1.70785,1.98398,7.63788,44.6195,6.72961e-313,3.80922e-302
0,-nan,1.70777,2.012,7.63151,44.6334,6.72961e-313,3.80922e-302
0,-nan,1.70772,2.03688,7.62754,44.6416,6.72961e-313,3.80922e-302
0,-nan,1.7077,2.05898,7.62598,44.6446,6.72961e-313,3.80922e-302
0,-nan,1.70771,2.0786,7.62676,44.6432,6.72961e-313,3.80922e-302
0,-nan,1.70775,2.09603,7.6298,44.6379,6.72961e-313,3.80922e-302
0,-nan,1.70782,2.11151,7.63499,44.6291,6.72961e-313,3.80922e-302
0,-nan,1.70792,2.12526,7.6422,44.6173,6.72961e-313,3.80922e-302
0,-nan,1.70805,2.13746,7.65129,44.6028,6.72961e-313,3.80922e-302
0,-nan,1.7082,2.1483,7.66212,44.586,6.72961e-313,3.80922e-302
0,-nan,1.70837,2.15793,7.67457,44.5672,6.72961e-313,3.80922e-302
0,-nan,1.70857,2.16648,7.68849,44.5465,6.72961e-313,3.80922e-302
0,-nan,1.70878,2.17407,7.70376,44.5242,6.72961e-313,3.80922e-302
0,-nan,1.70901,2.18082,7.72026,44.5004,6.72961e-313,3.80922e-302
0,-nan,1.70926,2.18681,7.73788,44.4754,6.72961e-313,3.80922e-302
0,-nan,1.70953,2.19212,7.75652,44.4492,6.72961e-313,3.80922e-302
0,-nan,1.70922,2.15532,7.73454,44.4818,6.72961e-313,3.80922e-302
0,-nan,1.70839,2.0707,7.67339,44.5845,6.72961e-313,3.80922e-302
0,-nan,1.70768,1.97929,7.61686,44.7016,6.72961e-313,3.80922e-302
0,-nan,1.70722,1.89811,7.57704,44.8061,6.72961e-313,3.80922e-302
0,-nan,1.70696,1.82601,7.54992,44.8977,6.72961e-313,3.80922e-302
0,-nan,1.70684,1.76199,7.53223,44.9767,6.72961e-313,3.80922e-302
0,-nan,1.70681,1.70513,7.52141,45.0436,6.72961e-313,3.80922e-302
0,-nan,1.70684,1.65464,7.51542,45.0994,6.72961e-313,3.80922e-302
0,-nan,1.70691,1.6098,7.51271,45.145,6.72961e-313,3.80922e-302
0,-nan,1.70698,1.56997,7.51207,45.1811,6.72961e-313,3.80922e-302
0,-nan,1.70706,1.53461,7.51262,45.2089,6.72961e-313,3.80922e-302
0,-nan,1.70712,1.50618,7.51357,45.2273,6.72961e-313,3.80922e-302
0,-nan,1.70718,1.47531,7.51479,45.2424,6.72961e-313,3.80922e-302
0,-nan,1.70721,1.45054,7.51557,45.2496,6.72961e-313,3.80922e-302
0,-nan,1.70722,1.42854,7.51581,45.2515,6.72961e-313,3.80922e-302
0,-nan,1.70721,1.40901,7.51534,45.2485,6.72961e-313,3.80922e-302
0,-nan,1.70717,1.39166,7.51408,45.2412,6.72961e-313,3.80922e-302
0,-nan,1.7071,1.37625,7.51196,45.2301,6.72961e-313,3.80922e-302
0,-nan,1.70701,1.36257,7.50898,45.2156,6.72961e-313,3.80922e-302
0,-nan,1.7069,1.35042,7.50514,45.198,6.72961e-313,3.80922e-302
0,-nan,1.70677,1.33963,7.50047,45.1778,6.72961e-313,3.80922e-302
0,-nan,1.70661,1.33004,7.495,45.1551,6.72961e-313,3.80922e-302
0,-nan,1.70644,1.32153,7.48878,45.1303,6.72961e-313,3.80922e-302
0,-nan,1.70625,1.31397,7.48185,45.1035,6.72961e-313,3.80922e-302
0,-nan,1.70605,1.30726,7.47426,45.0751,6.72961e-313,3.80922e-302
0,-nan,1.70583,1.3013,7.46607,45.0451,6.72961e-313,3.80922e-302
0,-nan,1.7056,1.29601,7.45731,45.0138,6.72961e-313,3.80922e-302
0,-nan,1.70535,1.29131,7.44804,44.9812,6.72961e-313,3.80922e-302
0,-nan,1.7051,1.28713,7.4383,44.9476,6.72961e-313,3.80922e-302
